league,match_date,home,away,score,selection,p_raw,p_calibrated,market_odds,closing_odds,edge_pct,stake,won,pnl,bankroll_after,clv_pct
E0,2024-12-04,Aston Villa,Brentford,3-1,Over 2.5,0.6460989263766348,0.7160136923884215,1.57,1.57,12.41414970498218,226.81769307626197,True,129.28608505346935,7689.875854262202,0.0
E0,2024-12-04,Southampton,Chelsea,1-5,Under 2.5,0.4322302916359879,0.4077021648361018,2.75,3.18,12.11809532992798,106.49902705972666,False,-106.49902705972666,7583.376827202475,-13.52201257861636
E0,2024-12-04,Man City,Nott'm Forest,3-0,Over 2.5,0.6486461702438463,0.7197982567473488,1.57,1.48,13.00832630933375,227.50130481607425,True,129.67574374516232,7713.052570947638,6.081081081081097
E0,2024-12-07,Brentford,Newcastle,4-2,Over 2.5,0.6338061751090955,0.6948288733401403,1.57,1.6,9.08813311440204,231.39157712842913,True,131.89319896320464,7844.9457699108425,-1.8750000000000044
E0,2024-12-08,Leicester,Brighton,2-2,Over 2.5,0.618394045458358,0.669621693267711,1.57,1.58,5.1306058430306445,141.22570036969495,True,80.49864921072614,7925.444419121569,-0.6329113924050667
E0,2024-12-09,West Ham,Wolves,2-1,Over 2.5,0.6237490612170629,0.6784532496466049,1.62,1.7,9.909426442750014,237.76333257364706,True,147.4132661956612,8072.85768531723,-4.70588235294117
E0,2024-12-14,Newcastle,Leicester,4-0,Over 2.5,0.7036245684002607,0.7926641174600711,1.44,1.38,14.143632914250247,242.18573055951688,True,106.56172144618742,8179.419406763417,4.347826086956519
E0,2024-12-14,Wolves,Ipswich,1-2,Under 2.5,0.5015392457016378,0.5293674871853608,2.1,2.04,11.167172308925766,166.0745198223608,False,-166.0745198223608,8013.344886941057,2.941176470588247
E0,2024-12-21,Crystal Palace,Arsenal,1-5,Under 2.5,0.5283116700233721,0.5408090230445647,2.03,2.06,9.784231678046629,152.24159784450794,False,-152.24159784450794,7861.103289096549,-1.456310679611661
E0,2024-12-21,Aston Villa,Man City,2-1,Over 2.5,0.6256414548891057,0.6839614452029693,1.57,1.66,7.381946896866176,203.6149018627749,True,116.0604940617817,7977.16378315833,-5.421686746987941
E0,2024-12-21,Brentford,Nott'm Forest,0-2,Over 2.5,0.5750275346511183,0.6122751232119562,1.73,1.61,5.9235963156684335,129.46163834356238,False,-129.46163834356238,7847.702144814768,7.453416149068315
E0,2024-12-22,Man United,Bournemouth,0-3,Under 2.5,0.4832713983172289,0.47365141100985564,2.38,2.18,12.729035820345636,144.77345175181227,False,-144.77345175181227,7702.928693062956,9.174311926605494
E0,2024-12-26,Man City,Everton,1-1,Under 2.5,0.45097642838180474,0.42575621726631374,2.5,2.63,6.43905431657843,66.1327683351506,True,99.19915250272591,7802.127845565682,-4.942965779467679
E0,2024-12-29,Leicester,Man City,0-2,Over 2.5,0.7095561485456505,0.7768989285021823,1.36,1.37,5.6582542762968036,234.06383536697047,False,-234.06383536697047,7568.064010198712,-0.7299270072992692
E0,2025-01-04,Southampton,Brentford,0-5,Under 2.5,0.4852702162287781,0.4831818429029855,2.2,2.2,6.300005438656808,79.46474070725803,False,-79.46474070725803,7488.599269491454,0.0
E0,2025-01-04,Crystal Palace,Chelsea,1-1,Under 2.5,0.4644253387644258,0.4537369740947349,2.38,2.66,7.989399834546895,86.70929531110596,True,119.65882752932623,7608.25809702078,-10.526315789473696
E0,2025-01-04,Aston Villa,Leicester,2-1,Over 2.5,0.683073422463282,0.7446749858884814,1.5,1.43,11.701247883272202,228.2477429106234,True,114.1238714553117,7722.381968476092,4.895104895104896
E0,2025-01-05,Fulham,Ipswich,2-2,Under 2.5,0.5176008351459225,0.537555625756521,2.1,2.08,12.886681408869416,180.9379566279079,False,-180.9379566279079,7541.444011848184,0.9615384615384581
E0,2025-01-06,Wolves,Nott'm Forest,0-3,Over 2.5,0.5119689515502666,0.5057719229034975,2.1,1.87,6.2121038097344705,85.17860559436618,True,93.6964661538028,7635.1404780019875,12.299465240641716
E0,2025-01-14,Chelsea,Bournemouth,2-2,Under 2.5,0.40062287154297604,0.3659250212898424,3.0,2.89,9.777506386952716,74.65263478894566,False,-74.65263478894566,7560.487843213042,3.806228373702414
E0,2025-01-14,West Ham,Fulham,3-2,Over 2.5,0.5845302778058595,0.6130801803338722,1.86,1.96,14.032913542100234,226.81463529639123,True,195.06058635489646,7755.548429567938,-5.102040816326525
E0,2025-01-15,Everton,Aston Villa,0-1,Under 2.5,0.5831567763406673,0.6283581500268753,1.82,1.65,14.361183304891313,232.66645288703813,True,190.7864913673713,7946.334920935309,10.303030303030303
E0,2025-01-15,Arsenal,Tottenham,2-1,Over 2.5,0.6738838678808218,0.7349158453979808,1.44,1.54,5.827881737309237,210.501364383007,True,92.6206003285231,8038.955521263832,-6.493506493506496
E0,2025-01-16,Ipswich,Brighton,0-2,Under 2.5,0.5126550850632478,0.5275342036059207,2.1,2.12,10.782182757243364,157.59543201384952,True,173.3549752152345,8212.310496479067,-0.9433962264150941
E0,2025-01-18,Leicester,Fulham,0-2,Over 2.5,0.5958634736991223,0.6291271722598816,1.73,1.85,8.839000800959518,198.87292892084025,False,-198.87292892084025,8013.437567558227,-6.486486486486487
E0,2025-01-19,Everton,Tottenham,3-2,Under 2.5,0.5037231807920212,0.514555417423683,2.2,2.02,13.202191833210275,176.32490001726273,False,-176.32490001726273,7837.112667540964,8.910891089108919
E0,2025-01-19,Man United,Brighton,1-3,Under 2.5,0.4890416103373546,0.4931910082772286,2.2,2.08,8.502021820990313,111.05217152165464,False,-111.05217152165464,7726.0604960193095,5.769230769230771
E0,2025-01-19,Nott'm Forest,Southampton,3-2,Under 2.5,0.5241878266285591,0.5442533087037011,2.1,2.25,14.293194827777246,200.78197803781325,False,-200.78197803781325,7525.278517981496,-6.666666666666665
E0,2025-01-25,Man City,Chelsea,3-1,Over 2.5,0.6584770190512237,0.7506303492537811,1.4,1.46,5.088248895529346,191.45245053835058,True,76.58098021534019,7601.859498196836,-4.109589041095896
E0,2025-01-25,Bournemouth,Nott'm Forest,5-0,Under 2.5,0.5000890075507478,0.5228868731590695,2.05,2.14,7.191808997609228,104.13546959560608,False,-104.13546959560608,7497.72402860123,-4.205607476635532
E0,2025-02-01,Newcastle,Fulham,1-2,Over 2.5,0.6052935935757965,0.6707675602923004,1.62,1.71,8.664344767352672,209.5576321105339,True,129.92573190853105,7627.649760509761,-5.263157894736836
E0,2025-02-01,Wolves,Aston Villa,2-0,Over 2.5,0.591351696217117,0.6464560484872536,1.73,1.88,11.83689638829486,228.82949281529284,False,-228.82949281529284,7398.820267694468,-7.978723404255317
E0,2025-02-02,Brentford,Tottenham,0-2,Over 2.5,0.7133987585179379,0.8340642797236528,1.33,1.38,10.930549203245832,221.96460803083406,False,-221.96460803083406,7176.8556596636345,-3.6231884057970842
E0,2025-02-03,Chelsea,West Ham,2-1,Over 2.5,0.676983898565906,0.7848293051547816,1.4,1.34,9.876102721669412,215.30566978990902,True,86.12226791596356,7262.977927579598,4.477611940298498
E0,2025-02-14,Brighton,Chelsea,3-0,Over 2.5,0.6126630932295856,0.6861677964034827,1.57,1.6,7.72834403534679,196.95014787882505,True,112.2615842909303,7375.239511870528,-1.8750000000000044
E0,2025-02-15,Fulham,Nott'm Forest,2-1,Over 2.5,0.5228491685247832,0.5218068402562436,2.1,1.98,9.579436453811162,128.45570588291073,True,141.30127647120182,7516.54078834173,6.060606060606055
E0,2025-02-15,Man City,Newcastle,4-0,Over 2.5,0.6725043133687784,0.7818464318167638,1.44,1.38,12.585886181613981,225.4962236502519,True,99.2183384061108,7615.759126747841,4.347826086956519
E0,2025-02-16,Liverpool,Wolves,2-1,Over 2.5,0.6942215198477344,0.8125319937739858,1.36,1.43,10.504351153262071,228.47277380243523,True,82.2501985688767,7698.009325316718,-4.895104895104884
E0,2025-02-16,Tottenham,Man United,1-0,Over 2.5,0.6275685252655201,0.7113758064488801,1.5,1.52,6.70637096733202,206.5028249822206,False,-206.5028249822206,7491.506500334497,-1.3157894736842146
E0,2025-02-19,Aston Villa,Liverpool,2-2,Over 2.5,0.6271578810856341,0.6875374633584267,1.57,1.6,7.943381747273004,208.79963506783864,True,119.01579198866804,7610.522292323165,-1.8750000000000044
E0,2025-02-21,Leicester,Brentford,0-4,Over 2.5,0.6159264168506694,0.6720497573449455,1.57,1.63,5.5118119031564605,147.1851486318048,True,83.89553472012875,7694.417827043294,-3.6809815950920144
E0,2025-02-22,Ipswich,Tottenham,1-4,Over 2.5,0.6359593613568104,0.6995179292852526,1.53,1.51,7.026243180643643,204.0107576840976,True,108.12570157257176,7802.543528615865,1.324503311258285
E0,2025-02-22,Aston Villa,Chelsea,2-1,Over 2.5,0.620941038868438,0.6789914308718873,1.57,1.63,6.601654646886312,180.7357815551565,True,103.01939548643924,7905.562924102304,-3.6809815950920144
E0,2025-02-23,Newcastle,Nott'm Forest,4-3,Over 2.5,0.6108658473472717,0.6650024468256521,1.67,1.61,11.055408619883899,237.16688772306912,True,158.90181477445628,8064.464738876761,3.7267080745341463
E0,2025-02-25,Wolves,Fulham,1-2,Over 2.5,0.5387576372654901,0.5609752611264832,2.05,2.19,14.99992853092904,230.41218042542638,True,241.93278944669768,8306.397528323458,-6.392694063926951
E0,2025-02-26,Liverpool,Newcastle,2-0,Over 2.5,0.6765158066481892,0.7524959299051838,1.44,1.43,8.359413906346468,249.19192584970372,False,-249.19192584970372,8057.205602473754,0.6993006993007089
E0,2025-02-26,Tottenham,Man City,0-1,Over 2.5,0.706825105878456,0.789642792880476,1.36,1.35,7.391419831744739,241.71616807421262,False,-241.71616807421262,7815.489434399541,0.7407407407407307
E0,2025-02-27,West Ham,Leicester,2-0,Over 2.5,0.6044855124610689,0.6563511249943963,1.73,1.96,13.548744624030551,234.46468303198623,False,-234.46468303198623,7581.024751367555,-11.734693877551017
E0,2025-03-08,Liverpool,Southampton,3-1,Over 2.5,0.7648441664845794,0.839275416683574,1.29,0.0,8.266528752181035,227.43074254102663,True,65.95491533689773,7646.979666704453,0.0
E0,2025-03-09,Man United,Arsenal,1-1,Over 2.5,0.503458515712724,0.5132397140682805,2.15,2.09,10.346538524680305,137.5995995113123,False,-137.5995995113123,7509.38006719314,2.8708133971291794
E0,2025-03-15,Bournemouth,Brentford,1-2,Under 2.5,0.4197234133464306,0.3974605228153335,2.75,2.69,9.301643774216718,79.8280895431248,False,-79.8280895431248,7429.551977650016,2.230483271375472
E0,2025-03-16,Arsenal,Chelsea,1-0,Over 2.5,0.5804457500883213,0.6027629245537272,1.86,2.12,12.113903966993256,209.30437017450492,False,-209.30437017450492,7220.247607475511,-12.264150943396224
E0,2025-03-16,Fulham,Tottenham,2-0,Over 2.5,0.6386742414334675,0.6783366534498891,1.57,1.67,6.498854591632597,164.64329584760173,False,-164.64329584760173,7055.60431162791,-5.9880239520958
E0,2025-04-01,Arsenal,Fulham,2-1,Over 2.5,0.5347392988050308,0.5400609742102382,2.1,2.08,13.41280458415004,172.06443973627566,True,189.27088370990325,7244.875195337813,0.9615384615384581
E0,2025-04-02,Southampton,Crystal Palace,1-1,Under 2.5,0.5135807403297745,0.5313170864055343,2.0,2.14,6.2634172811068645,90.75535299588266,True,90.75535299588266,7335.6305483336955,-6.542056074766355
E0,2025-04-05,Aston Villa,Nott'm Forest,2-1,Over 2.5,0.579408812863873,0.6054800994936509,1.8,1.99,8.98641790885717,164.80260433076404,True,131.84208346461122,7467.472631798307,-9.547738693467334
E0,2025-04-06,Fulham,Liverpool,3-2,Over 2.5,0.5832490401043401,0.6110368793737114,1.8,1.83,9.986638287268068,186.43737023460832,True,149.14989618768666,7616.622527985994,-1.6393442622950838
E0,2025-04-06,Tottenham,Southampton,3-1,Over 2.5,0.7219695366281003,0.7966146663148146,1.4,1.4,11.526053284074035,228.4986758395798,True,91.3994703358319,7708.021998321826,0.0
E0,2025-04-12,Man City,Crystal Palace,5-2,Under 2.5,0.44970428698354403,0.4307819434332606,2.5,2.3,7.695485858315143,79.0892990448903,False,-79.0892990448903,7628.932699276936,8.69565217391306
E0,2025-04-13,Liverpool,West Ham,2-1,Over 2.5,0.6848742473827438,0.7309551415504769,1.53,1.56,11.836136657222962,228.86798097830805,True,121.30002991850327,7750.232729195439,-1.9230769230769273
E0,2025-04-13,Wolves,Tottenham,4-2,Over 2.5,0.6423412531108907,0.6813831357347373,1.67,1.82,13.790983667701129,232.50698187586315,True,155.77967785682827,7906.012407052267,-8.241758241758246
E0,2025-04-19,Everton,Man City,0-2,Under 2.5,0.5337851214793887,0.54530254858617,2.04,2.06,11.241719911578674,170.9176482645146,True,177.7543541950952,8083.766761247362,-0.9708737864077666
E0,2025-04-19,Aston Villa,Newcastle,4-1,Over 2.5,0.6449119042118939,0.6916523128278418,1.62,1.65,12.047674678110386,242.51300283742086,True,150.35806175920095,8234.124823006563,-1.8181818181818077
E0,2025-04-20,Leicester,Liverpool,0-1,Over 2.5,0.6873411580978479,0.7438331599064446,1.44,1.37,7.111975026528028,247.02374469019688,False,-247.02374469019688,7987.1010783163665,5.109489051094873
E0,2025-04-21,Tottenham,Nott'm Forest,1-2,Over 2.5,0.6459459830460992,0.6929533747235792,1.57,1.69,8.793679831601931,239.613032349491,True,136.5794284392099,8123.680506755576,-7.100591715976323
E0,2025-04-22,Man City,Aston Villa,2-1,Over 2.5,0.653715738651352,0.7026853402395977,1.53,1.63,7.51085705665846,230.2483134347315,True,122.0316061204077,8245.712112875985,-6.134969325153361
E0,2025-04-26,Brighton,West Ham,3-2,Over 2.5,0.5982380492162354,0.6443346829127734,1.67,1.76,7.603892046433147,187.16270075306034,True,125.3990095045504,8371.111122380535,-5.113636363636365
E0,2025-04-26,Newcastle,Ipswich,3-0,Over 2.5,0.7369200759154991,0.8345370668920421,1.36,1.34,13.49704109731773,251.13333367141604,True,90.40800012170979,8461.519122502244,1.4925373134328401
E0,2025-04-27,Liverpool,Tottenham,5-1,Over 2.5,0.7094935745576629,0.8015457663869485,1.33,1.32,6.605586929464158,253.84557367506733,True,83.76903931277224,8545.288161815017,0.7575757575757569
E0,2025-05-03,Arsenal,Bournemouth,1-2,Over 2.5,0.5541662490554654,0.5704285352844118,1.87,1.68,6.670136098185031,131.03042537359875,True,113.99647007503091,8659.284631890048,11.309523809523814
E0,2025-05-04,Brentford,Man United,4-3,Under 2.5,0.48048756453907615,0.4886718833754977,2.2,2.56,7.507814342609498,108.35383559340367,False,-108.35383559340367,8550.930796296645,-14.0625
E0,2025-05-11,Newcastle,Chelsea,2-0,Over 2.5,0.6343169557456337,0.6741845136883368,1.57,1.56,5.846968649068884,175.4281553905404,False,-175.4281553905404,8375.502640906105,0.6410256410256387
E0,2025-05-25,Wolves,Brentford,1-1,Under 2.5,0.4113920173010197,0.4235881982677093,2.5,2.63,5.897049566927337,65.85433896180535,True,98.78150844270803,8474.284149348812,-4.942965779467679
E0,2025-05-25,Nott'm Forest,Chelsea,0-1,Under 2.5,0.4608717252924167,0.4824908036076385,2.2,2.24,6.147976793680487,86.83283715541813,True,104.19940458650177,8578.483553935313,-1.7857142857142905
E0,2025-05-25,Fulham,Man City,0-2,Under 2.5,0.41922555958350227,0.43292317912069,2.5,2.47,8.230794780172502,94.14365021003523,True,141.21547531505286,8719.699029250367,1.2145748987854255
T1,2023-08-12,Konyaspor,Istanbulspor,1-1,Over 2.5,0.544624017548125,0.6527710010290427,1.67,1.71,9.012757171850128,269.03752751791444,False,-269.03752751791444,9730.962472482086,-2.3391812865497075
T1,2023-08-14,Karagumruk,Besiktas,0-1,Over 2.5,0.6442084569575157,0.7759598168590416,1.44,1.63,11.738213627701978,291.9288741744626,False,-291.9288741744626,9439.033598307624,-11.65644171779141
T1,2023-08-14,Alanyaspor,Buyuksehyr,2-0,Over 2.5,0.5340348008432413,0.6384035039760041,1.73,1.95,10.443806187848704,270.0806506885398,False,-270.0806506885398,9168.952947619084,-11.282051282051286
T1,2023-08-18,Antalyaspor,Konyaspor,1-1,Under 2.5,0.5682454573799336,0.5338051260213011,2.0,1.93,6.761025204260229,123.9830439510575,True,123.9830439510575,9292.93599157014,3.62694300518136
T1,2023-08-26,Trabzonspor,Rizespor,2-3,Over 2.5,0.6289415168181433,0.7142450200762644,1.57,1.86,12.136468151973512,278.78807974710423,True,158.90920545584942,9451.84519702599,-15.591397849462362
T1,2023-08-27,Karagumruk,Ankaragucu,1-1,Over 2.5,0.5946853800432873,0.6739360052929446,1.65,1.86,11.199440873335863,283.5553559107797,False,-283.5553559107797,9168.289841115211,-11.290322580645174
T1,2023-09-02,Buyuksehyr,Konyaspor,0-1,Under 2.5,0.6283400806257603,0.611732202157991,1.83,1.83,11.946992994912353,263.93613134248073,True,219.06698901425904,9387.35683012947,0.0
T1,2023-09-02,Antalyaspor,Kayserispor,1-1,Over 2.5,0.541044286404421,0.5968035672680901,1.8,1.85,7.424642108256219,174.24441201551497,False,-174.24441201551497,9213.112418113957,-2.7027027027027084
T1,2023-09-03,Hatayspor,Ad. Demirspor,3-3,Over 2.5,0.6217300215202893,0.690023569755015,1.53,1.62,5.573606172517298,193.77456694979514,True,102.70052048339141,9315.812938597348,-5.555555555555558
T1,2023-09-16,Kayserispor,Gaziantep,2-0,Over 2.5,0.5757745948841698,0.6276724962308425,1.75,1.9,9.842686840397441,244.5136784488969,False,-244.5136784488969,9071.299260148451,-7.894736842105255
T1,2023-09-17,Istanbulspor,Buyuksehyr,0-2,Under 2.5,0.570066408140018,0.583890568403983,1.93,1.88,12.690879701968715,247.57584441097168,True,230.24553530220368,9301.544795450654,2.659574468085113
T1,2023-09-17,Trabzonspor,Besiktas,3-0,Over 2.5,0.5862193131849811,0.6422443145055448,1.73,1.74,11.108266409459233,279.0463438635196,True,203.7038310203693,9505.248626471024,-0.5747126436781658
T1,2023-09-18,Sivasspor,Ankaragucu,1-3,Under 2.5,0.5650011367339471,0.5765248016833757,1.88,1.84,8.386662716474635,181.17571424192317,False,-181.17571424192317,9324.072912229101,2.1739130434782483
T1,2023-09-24,Kasimpasa,Ad. Demirspor,2-1,Over 2.5,0.6964027498462388,0.7459814566096037,1.5,1.5,11.897218491440542,279.722187366873,True,139.86109368343654,9463.934005912537,0.0
T1,2023-09-24,Ankaragucu,Konyaspor,1-1,Under 2.5,0.5884083248090191,0.5744816336512172,1.98,1.96,13.74736346294101,265.518654221565,True,260.2082811371337,9724.14228704967,1.0204081632652962
T1,2023-09-25,Hatayspor,Trabzonspor,3-2,Over 2.5,0.6186883430720934,0.6627796283115703,1.73,1.9,14.660875697901666,291.72426861149006,True,212.95871608638777,9937.101003136058,-8.947368421052627
T1,2023-09-30,Sivasspor,Hatayspor,0-0,Over 2.5,0.5232765024640529,0.5644558403765169,1.95,1.97,10.06888887342079,210.64329626217943,False,-210.64329626217943,9726.457706873878,-1.0152284263959421
T1,2023-09-30,Istanbulspor,Antalyaspor,1-2,Under 2.5,0.5355312507939183,0.5109368670988441,2.08,2.08,6.274868356559571,113.02266978940365,False,-113.02266978940365,9613.435037084475,0.0
T1,2023-10-01,Fenerbahce,Rizespor,5-0,Over 2.5,0.6566181630456691,0.7257937378730204,1.53,1.46,11.046441894572112,288.40305111253423,True,152.85361708964314,9766.288654174117,4.794520547945202
T1,2023-10-07,Antalyaspor,Galatasaray,0-2,Under 2.5,0.5200712371617198,0.48831704086275474,2.25,2.35,9.871334194119807,154.2500786265494,True,192.81259828318673,9959.101252457303,-4.255319148936176
T1,2023-10-08,Kasimpasa,Fenerbahce,0-2,Over 2.5,0.6933094857573333,0.7605773777883224,1.5,1.51,14.086606668248347,298.7730375737191,False,-298.7730375737191,9660.328214883584,-0.6622516556291425
T1,2023-10-21,Galatasaray,Besiktas,2-1,Under 2.5,0.49452733447931063,0.4648461535179783,2.35,2.51,9.238846076724915,132.22264507844756,False,-132.22264507844756,9528.105569805137,-6.374501992031856
T1,2023-10-22,Istanbulspor,Ankaragucu,2-1,Under 2.5,0.5475519489861699,0.5291848115243257,2.05,2.05,8.482886362486774,153.95397485416035,False,-153.95397485416035,9374.151594950976,0.0
T1,2023-10-22,Fenerbahce,Hatayspor,4-2,Over 2.5,0.7342577869858591,0.7934599390633527,1.44,1.4,14.258231225122774,281.22454784852926,True,123.73880105335286,9497.890396004328,2.857142857142869
T1,2023-10-23,Karagumruk,Ad. Demirspor,2-0,Over 2.5,0.6726653335547239,0.7285214313684891,1.53,1.65,11.46377899937885,284.93671188012985,False,-284.93671188012985,9212.953684124199,-7.2727272727272645
T1,2023-10-27,Hatayspor,Kayserispor,1-2,Over 2.5,0.5391185415409089,0.5754989170973566,1.88,1.9,8.193796414303023,171.5660610502652,True,150.97813372423337,9363.931817848432,-1.0526315789473717
T1,2023-10-28,Alanyaspor,Sivasspor,1-2,Over 2.5,0.5593101250912644,0.5974357976629,1.83,2.0,9.330750972310708,210.53618292539852,True,174.7450318280808,9538.676849676513,-8.499999999999996
T1,2023-10-29,Antalyaspor,Buyuksehyr,1-0,Under 2.5,0.6520432189895271,0.6501749109034656,1.73,1.77,12.480259586299546,286.16030549029534,True,208.8970230079156,9747.573872684428,-2.259887005649719
T1,2023-11-04,Fenerbahce,Trabzonspor,2-3,Over 2.5,0.6635228481489037,0.7074550134131494,1.53,1.56,8.240617052211864,292.42721618053287,True,154.9864245756824,9902.56029726011,-1.9230769230769273
T1,2023-11-05,Konyaspor,Karagumruk,1-1,Over 2.5,0.5260705992782638,0.5450220574760912,1.98,2.11,7.914367380266052,159.94387795459843,False,-159.94387795459843,9742.616419305512,-6.16113744075829
T1,2023-11-06,Gaziantep,Rizespor,2-0,Under 2.5,0.5674622258668882,0.5692796137517928,1.93,1.82,9.870965454096003,206.81511851069533,True,192.33806021494664,9934.954479520458,6.043956043956045
T1,2023-11-10,Ankaragucu,Antalyaspor,0-4,Under 2.5,0.5753850232392674,0.5789491012592802,1.83,1.84,5.947685530448288,142.38550603254512,False,-142.38550603254512,9792.568973487912,-0.5434782608695676
T1,2023-11-10,Trabzonspor,Konyaspor,2-1,Over 2.5,0.5376401498289444,0.5590684984263068,1.88,1.94,5.104877704145672,113.61333413424346,True,99.97973403813423,9892.548707526046,-3.0927835051546393
T1,2023-11-11,Kasimpasa,Kayserispor,3-4,Over 2.5,0.627788096829488,0.6412418122672473,1.73,1.64,10.934833522233788,296.3654061024282,True,216.34674645477264,10108.895453980818,5.487804878048785
T1,2023-11-11,Karagumruk,Sivasspor,3-0,Over 2.5,0.5369426923028431,0.5531482564021855,2.05,2.08,13.395392562448016,257.9288056739412,True,270.8252459576382,10379.720699938456,-1.4423076923077094
T1,2023-11-12,Besiktas,Buyuksehyr,1-0,Under 2.5,0.5578842224290197,0.5398565253320546,1.98,1.93,6.891592015746828,145.98530673750577,True,143.06560060275564,10522.786300541211,2.590673575129543
T1,2023-11-25,Konyaspor,Kasimpasa,2-0,Over 2.5,0.5716853181799763,0.5854024405109933,1.85,1.81,8.299451494533772,205.49024585573233,False,-205.49024585573233,10317.29605468548,2.20994475138121
T1,2023-11-27,Sivasspor,Trabzonspor,3-3,Over 2.5,0.5397477845421831,0.5560320459495234,1.95,2.03,8.426248960157046,183.02337926826533,True,173.87221030485205,10491.16826499033,-3.9408866995073843
T1,2023-12-01,Hatayspor,Antalyaspor,3-3,Over 2.5,0.5023407700766017,0.5215122219552463,2.05,2.07,6.910005500825478,138.08386746889312,True,144.98806084233775,10636.156325832668,-0.9661835748792313
T1,2023-12-03,Trabzonspor,Kayserispor,0-1,Over 2.5,0.6636587687896586,0.6761225189306466,1.7,1.63,14.940828218209923,319.08468977498,False,-319.08468977498,10317.071636057688,4.294478527607359
T1,2023-12-10,Istanbulspor,Alanyaspor,0-1,Over 2.5,0.5750995829466293,0.5772348024250433,1.95,1.86,12.560786472883457,272.8221765178166,False,-272.8221765178166,10044.249459539871,4.8387096774193505
T1,2023-12-10,Gaziantep,Trabzonspor,1-3,Over 2.5,0.552267163160198,0.5489459024509807,1.98,1.93,8.691288685294186,178.15810546932883,True,174.59494335994228,10218.844402899813,2.590673575129543
T1,2023-12-21,Samsunspor,Konyaspor,1-1,Under 2.5,0.5502067597420337,0.6125603205935,1.85,1.68,13.32365930979751,306.5653320869944,True,260.58053227394527,10479.424935173758,10.119047619047628
T1,2023-12-21,Besiktas,Alanyaspor,1-3,Over 2.5,0.648104332177958,0.6609361807808868,1.65,1.69,9.054469828846322,291.95580584366314,True,189.771273798381,10669.196208972138,-2.3668639053254448
T1,2023-12-23,Sivasspor,Istanbulspor,1-0,Under 2.5,0.49234443195186495,0.534048933338855,2.05,2.16,9.480031334465245,192.6558369040263,True,202.28862874922757,10871.484837721366,-5.092592592592604
T1,2023-12-23,Karagumruk,Gaziantep,0-3,Over 2.5,0.581658025208826,0.5690268819843292,1.98,1.92,12.667322632897182,281.0461345674822,True,275.4252118761326,11146.910049597498,3.125
T1,2023-12-23,Trabzonspor,Buyuksehyr,1-1,Under 2.5,0.5155827256084413,0.5659264357776916,1.93,2.1,9.223802105094482,221.11159651779835,True,205.63378476155245,11352.54383435905,-8.0952380952381
T1,2023-12-24,Fenerbahce,Galatasaray,0-0,Under 2.5,0.46390548289870015,0.49460568520014825,2.3,2.42,13.759307596034098,240.31252709908685,True,312.40628522881286,11664.950119587864,-4.958677685950419
T1,2023-12-24,Konyaspor,Kayserispor,2-0,Under 2.5,0.5083890624689429,0.5561006222631404,1.93,1.77,7.327420096786086,183.81503211672126,True,170.94797986855073,11835.898099456415,9.039548022598876
T1,2024-01-05,Antalyaspor,Alanyaspor,0-0,Over 2.5,0.5533799056095426,0.5296253089595973,2.0,2.21,5.92506179191945,140.2568552042825,False,-140.2568552042825,11695.641244252132,-9.502262443438914
T1,2024-01-06,Buyuksehyr,Ad. Demirspor,0-0,Under 2.5,0.5053695630065989,0.542249164544669,2.1,2.25,13.8723245543805,294.9922385670255,True,324.491462423728,12020.13270667586,-6.666666666666665
T1,2024-01-09,Pendikspor,Antalyaspor,0-1,Over 2.5,0.5625825491031534,0.5409623224502877,1.95,2.07,5.487652877806104,138.8680333461075,False,-138.8680333461075,11881.264673329753,-5.797101449275354
T1,2024-01-09,Kasimpasa,Buyuksehyr,0-3,Under 2.5,0.4713376112556086,0.5007425737967311,2.1,2.22,5.155940497313538,111.38017034276673,False,-111.38017034276673,11769.884502986986,-5.405405405405405
T1,2024-01-10,Hatayspor,Gaziantep,0-0,Under 2.5,0.5145615721413934,0.5533784790632521,1.9,1.78,5.1419110220178865,134.48821967508096,True,121.03939770757285,11890.923900694559,6.741573033707859
T1,2024-01-10,Karagumruk,Kayserispor,4-1,Over 2.5,0.5972820892523797,0.5837727467823787,1.88,2.01,9.74927639508718,263.4725084109533,True,231.8558074016389,12122.779708096197,-6.467661691542281
T1,2024-01-13,Besiktas,Karagumruk,3-0,Over 2.5,0.59534744693063,0.5825591945650794,1.83,1.79,6.608332605409539,193.03942268243188,True,160.22272082641845,12283.002428922615,2.2346368715083775
T1,2024-01-14,Istanbulspor,Konyaspor,0-0,Under 2.5,0.5208166125440366,0.5810712745836042,1.9,1.85,10.403542170884794,283.97051945417064,True,255.5734675087536,12538.575896431368,2.7027027027026973
T1,2024-01-14,Samsunspor,Sivasspor,2-0,Under 2.5,0.5352910307375581,0.6008226881425003,1.8,1.79,8.148083865650047,255.41341989985267,True,204.33073591988216,12742.90663235125,0.5586592178770999
T1,2024-01-14,Gaziantep,Fenerbahce,0-1,Over 2.5,0.6776681066740802,0.6975183657307125,1.57,1.56,9.510383419721858,382.28719897053753,False,-382.28719897053753,12360.619433380713,0.6410256410256387
T1,2024-01-15,Galatasaray,Kayserispor,2-1,Under 2.5,0.39152739635484046,0.39882575680835564,2.88,3.55,14.861817960806412,195.42688925713873,False,-195.42688925713873,12165.192544123574,-18.873239436619716
