match_date,home_team,away_team,home_goals,away_goals,y,p_dc,p_lgbm,p_ensemble
2025-11-03,Alanyaspor,Gaziantep,0,0,0,0.4978404746989275,0.5881342598582566,0.5249286102467263
2025-11-03,Eyupspor,Antalyaspor,0,1,0,0.4297457439829342,0.6467503924446224,0.4948471385214407
2025-11-03,Rizespor,Karagumruk,1,0,0,0.6053614887769242,0.6632741289451134,0.6227352808273809
2025-11-07,Genclerbirligi,Buyuksehyr,2,1,1,0.3365939894533372,0.4798178786740429,0.3795611562195489
2025-11-08,Gaziantep,Rizespor,2,2,1,0.5397729152667405,0.44163000827329557,0.510330043168707
2025-11-08,Trabzonspor,Alanyaspor,1,1,0,0.5239680212430782,0.7421309893560928,0.5894169116769825
2025-11-08,Antalyaspor,Besiktas,1,3,1,0.44152810522431457,0.5437625463288618,0.47219843755567875
2025-11-08,Kasimpasa,Goztep,0,2,0,0.5999936264179148,0.4956563893185018,0.5686924552880909
2025-11-09,Karagumruk,Konyaspor,2,0,0,0.5290609561283741,0.39163047093417086,0.48783181057011316
2025-11-09,Kocaelispor,Galatasaray,1,0,0,0.4139593586463179,0.6745138409449196,0.49212570333589845
2025-11-09,Fenerbahce,Kayserispor,4,2,1,0.7468905411183023,0.7629278412612008,0.7517017311611719
2025-11-09,Samsunspor,Eyupspor,1,0,0,0.40066630446901813,0.5140927129421634,0.4346942270109617
2025-11-22,Kayserispor,Gaziantep,0,3,1,0.5432319200394858,0.5086190216530171,0.5328480505235452
2025-11-22,Eyupspor,Karagumruk,1,1,0,0.4643589069162096,0.4516723101063668,0.4605529278732568
2025-11-22,Galatasaray,Genclerbirligi,3,2,1,0.5730304216501914,0.7711902278295236,0.632478363503991
2025-11-23,Alanyaspor,Kasimpasa,1,2,1,0.5662181828095993,0.44505238663274366,0.5298684439565426
2025-11-23,Goztep,Kocaelispor,0,0,0,0.32584901835916363,0.48327489856468225,0.3730767824208192
2025-11-23,Rizespor,Fenerbahce,2,5,1,0.6557567250173372,0.7794776627741017,0.6928730063443665
2025-11-23,Besiktas,Samsunspor,1,1,0,0.4660052257928673,0.5071953851549945,0.4783622736015054
2025-11-24,Buyuksehyr,Trabzonspor,3,4,1,0.499212660737962,0.481182141197748,0.49380350487589775
2025-11-24,Konyaspor,Antalyaspor,0,0,0,0.4876741469247377,0.74616980912686,0.5652228455853745
2025-11-28,Kocaelispor,Genclerbirligi,1,0,0,0.27485201794375924,0.367874977901335,0.30275890593103194
2025-11-29,Rizespor,Kayserispor,0,1,0,0.5883723719525463,0.6163331932018535,0.5967606183273385
2025-11-29,Gaziantep,Eyupspor,1,2,1,0.43281057711300136,0.48338231280289007,0.447982097819968
2025-11-29,Kasimpasa,Buyuksehyr,1,3,1,0.5884304092751493,0.4228449957568833,0.5387547852196695
2025-11-29,Trabzonspor,Konyaspor,3,1,1,0.5254542932378051,0.5444764939820255,0.5311609534610713
2025-11-30,Antalyaspor,Goztep,1,2,1,0.45419505639958896,0.6562214884785549,0.5148029860232788
2025-11-30,Karagumruk,Besiktas,0,2,0,0.5413908818764455,0.3970123488409597,0.49807732196579974
2025-12-01,Fenerbahce,Galatasaray,1,1,0,0.5532767226534366,0.43882613928551356,0.5189415476430597
2025-12-01,Samsunspor,Alanyaspor,1,1,0,0.43442215590736116,0.4345509912291993,0.4344608065039126
2025-12-05,Galatasaray,Samsunspor,3,2,1,0.5299724481763407,0.5514620668032484,0.536419333764413
2025-12-06,Eyupspor,Kayserispor,1,1,0,0.4748109200751349,0.45990926669245247,0.4703404240603302
2025-12-06,Konyaspor,Rizespor,1,1,0,0.5319795382162839,0.4652472132912034,0.5119598407387597
2025-12-06,Buyuksehyr,Fenerbahce,1,1,0,0.5880291694996456,0.2081046373817994,0.4740518098642917
2025-12-07,Genclerbirligi,Karagumruk,3,0,1,0.4416751587949866,0.5267379098775204,0.4671939841197468
2025-12-07,Kocaelispor,Kasimpasa,0,0,0,0.4211290228886541,0.343120069525445,0.3977263368796914
2025-12-07,Goztep,Trabzonspor,1,2,1,0.4673988716651842,0.24129676747650677,0.39956824040858097
2025-12-08,Alanyaspor,Antalyaspor,0,0,0,0.4712131938946136,0.610839414575777,0.5131010600989626
2025-12-08,Besiktas,Gaziantep,2,2,1,0.5549661179878792,0.49987158084900407,0.5384377568462166
2025-12-12,Kasimpasa,Genclerbirligi,0,0,0,0.5123543770190522,0.49152005146266814,0.506104079352137
2025-12-13,Rizespor,Eyupspor,3,0,1,0.46652984783617996,0.4396533506854277,0.4584668986909543
2025-12-13,Kayserispor,Alanyaspor,0,0,0,0.50519108923264,0.7338061371160348,0.5737756035976584
2025-12-13,Antalyaspor,Galatasaray,1,4,1,0.5749052368251802,0.8033472919654242,0.6434378533672535
2025-12-14,Karagumruk,Kocaelispor,1,1,0,0.36390057195247905,0.3003593845051626,0.3448382157182841
2025-12-14,Gaziantep,Goztep,0,1,0,0.47333341325884704,0.45474253579195834,0.4677561500187804
2025-12-14,Trabzonspor,Besiktas,3,3,1,0.5033662239170403,0.28260951821923624,0.43713921220769913
2025-12-14,Samsunspor,Buyuksehyr,0,2,0,0.4529019869222421,0.36471439965488206,0.4264457107420341
2025-12-15,Fenerbahce,Konyaspor,4,0,1,0.6624138703856117,0.7269212469188207,0.6817660833455744
2025-12-19,Kocaelispor,Antalyaspor,2,1,1,0.33414331714204554,0.6283608392126055,0.42240857376321356
2025-12-20,Konyaspor,Kayserispor,1,1,0,0.5423575058916219,0.8508570056069745,0.6349073558062277
2025-12-20,Eyupspor,Fenerbahce,0,3,1,0.542862656480234,0.633141687148712,0.5699463656807774
2025-12-20,Besiktas,Rizespor,1,0,0,0.5761000638037737,0.7696957135457602,0.6341787587263696
2025-12-21,Alanyaspor,Karagumruk,2,0,0,0.5126916330764334,0.8109102064620021,0.602157205092104
2025-12-21,Galatasaray,Kasimpasa,3,0,1,0.7145184225612562,0.6428710944439942,0.6930242241260776
2025-12-21,Goztep,Samsunspor,2,0,0,0.4248751228394183,0.5454450266299521,0.4610460939765785
2025-12-22,Buyuksehyr,Gaziantep,5,1,1,0.5294495434695676,0.5645066996478822,0.539966690323062
2025-12-22,Genclerbirligi,Trabzonspor,4,3,1,0.4277480137771427,0.46722340467257906,0.4395906310457736
2026-01-17,Buyuksehyr,Karagumruk,2,1,1,0.5564761291555528,0.7625188068184969,0.6182889324544361
2026-01-17,Galatasaray,Gaziantep,1,1,0,0.6535421786037785,0.64798542665784,0.651875153019997
2026-01-18,Kasimpasa,Antalyaspor,0,0,0,0.5885025355803939,0.8308666309343009,0.661211764186566
2026-01-18,Genclerbirligi,Samsunspor,1,1,0,0.4382809477106547,0.4159144943687694,0.4315710117080891
2026-01-18,Kocaelispor,Trabzonspor,1,2,1,0.3180502836164997,0.593056204788987,0.4005520599682459
2026-01-18,Alanyaspor,Fenerbahce,2,3,1,0.5633138935803482,0.6757955704858416,0.5970583966519962
2026-01-19,Konyaspor,Eyupspor,1,1,0,0.3968965274753956,0.2730581163709175,0.3597450041440522
2026-01-19,Besiktas,Kayserispor,1,0,0,0.5846086553062274,0.4447311323563213,0.5426453984212556
2026-01-19,Goztep,Rizespor,3,1,1,0.4986220365310123,0.4514042076976857,0.4844566878810143
2026-01-23,Trabzonspor,Kasimpasa,2,1,1,0.6644784380697107,0.7503878084618714,0.6902512491873589
2026-01-24,Kayserispor,Buyuksehyr,0,3,1,0.554866681184609,0.4204666339786345,0.5145466670228167
2026-01-24,Samsunspor,Kocaelispor,0,0,0,0.23556993448436997,0.3233116544191153,0.2618924504647936
2026-01-24,Karagumruk,Galatasaray,1,3,1,0.6191085711760995,0.7636490525330436,0.6624707155831827
2026-01-25,Rizespor,Alanyaspor,1,1,0,0.4690486285383476,0.624089191505474,0.5155607974284855
2026-01-25,Antalyaspor,Genclerbirligi,2,1,1,0.44935349875304526,0.3916124336130889,0.4320311792110584
2026-01-25,Fenerbahce,Goztep,1,1,0,0.5760669661590418,0.585795694263506,0.5789855845903811
2026-01-25,Gaziantep,Konyaspor,1,1,0,0.492800293290106,0.27081384922257795,0.4262043600698476
2026-01-26,Eyupspor,Besiktas,2,2,1,0.42818789623824527,0.6843063238352894,0.5050234245173585
2026-01-30,Antalyaspor,Trabzonspor,1,1,0,0.5481706645481753,0.6509642435283637,0.5790087382422318
2026-01-30,Kasimpasa,Samsunspor,0,1,0,0.5099174976923685,0.5104877209811243,0.5100885646789952
2026-01-31,Alanyaspor,Eyupspor,1,3,1,0.36824785382648956,0.31447643711290013,0.35211642881241273
2026-01-31,Buyuksehyr,Rizespor,2,2,1,0.5819049614011192,0.7046565517196484,0.618730438496678
2026-01-31,Besiktas,Konyaspor,2,1,1,0.5203104801603394,0.537199593642392,0.5253772142049552
2026-01-31,Goztep,Karagumruk,2,1,1,0.5039137666392736,0.6525336549537356,0.5484997331336122
2026-02-01,Genclerbirligi,Gaziantep,2,1,1,0.5137017757629816,0.3060342308411597,0.451401512286435
2026-02-01,Galatasaray,Kayserispor,4,0,1,0.6957508234802897,0.7686762278659045,0.7176284447959742
2026-02-02,Kocaelispor,Fenerbahce,0,2,0,0.3633038212037215,0.5191716311858171,0.41006416419835023
2026-02-07,Karagumruk,Antalyaspor,1,0,0,0.4764456518212775,0.4361748847376979,0.4643644216962036
2026-02-07,Samsunspor,Trabzonspor,0,3,1,0.5149412846597556,0.7102440177382462,0.5735321045833028
2026-02-08,Eyupspor,Buyuksehyr,1,2,1,0.4424858002422123,0.41272891477606477,0.43355873460236805
2026-02-08,Konyaspor,Goztep,0,0,0,0.4224891652707555,0.26140654951897335,0.37416438054522083
2026-02-08,Rizespor,Galatasaray,0,3,1,0.6035994813189675,0.7685212348261421,0.6530760073711199
2026-02-08,Besiktas,Alanyaspor,2,2,1,0.4699162565157134,0.6768948159229184,0.5320098243378749
2026-02-09,Kayserispor,Kocaelispor,1,2,1,0.2807841283081434,0.37245678294946344,0.3082859247005394
2026-02-09,Fenerbahce,Genclerbirligi,3,1,1,0.6668668997709944,0.7841971710514819,0.7020659811551406
2026-02-09,Gaziantep,Kasimpasa,2,1,1,0.5780050176225306,0.36798537061643266,0.5149991235207012
2026-02-13,Antalyaspor,Samsunspor,3,1,1,0.4170741924339043,0.5096282125878024,0.44484039848007373
2026-02-13,Galatasaray,Eyupspor,5,1,1,0.5709182787511058,0.8384966175860888,0.6511917804016008
2026-02-14,Genclerbirligi,Rizespor,2,2,1,0.5254131165519486,0.2764373082828483,0.45072037407121845
2026-02-14,Alanyaspor,Konyaspor,2,1,1,0.4243064987042451,0.29315953206302475,0.384962408711879
2026-02-14,Trabzonspor,Fenerbahce,2,3,1,0.6621198502714001,0.3357868482483275,0.5642199496644783
2026-02-15,Kocaelispor,Gaziantep,3,0,1,0.286397258128131,0.38268622971252014,0.31528394960344774
2026-02-15,Goztep,Kayserispor,0,0,0,0.5074420909414096,0.5456171005607211,0.518894593827203
2026-02-15,Buyuksehyr,Besiktas,2,3,1,0.5277246766071344,0.4739774647932998,0.5116005130629839
2026-02-16,Kasimpasa,Karagumruk,3,2,1,0.5875458937297076,0.260252232362521,0.48935779531955154
2026-02-20,Rizespor,Kocaelispor,2,0,0,0.2886562423503748,0.37429805475955524,0.31434878607312894
2026-02-21,Eyupspor,Genclerbirligi,1,0,0,0.4012829249564864,0.31956429299282224,0.37676733536738716
2026-02-21,Alanyaspor,Buyuksehyr,1,2,1,0.46394589949081827,0.312057576392119,0.4183794025612085
2026-02-21,Konyaspor,Galatasaray,2,0,0,0.5516415825102009,0.7222477878123412,0.602823444100843
2026-02-22,Kayserispor,Antalyaspor,1,0,0,0.48325829609888826,0.30223630971179877,0.4289517001827614
2026-02-22,Gaziantep,Trabzonspor,1,2,1,0.5912303721723676,0.6091063605337711,0.5965931686807886
2026-02-22,Besiktas,Goztep,4,0,1,0.45048843997226634,0.5496087104494541,0.4802245211154227
2026-02-22,Karagumruk,Samsunspor,0,0,0,0.46678310045444177,0.42840535688493214,0.45526977738358887
2026-02-23,Fenerbahce,Kasimpasa,1,1,0,0.7630179296671064,0.9231885854393272,0.8110691263987726
2026-02-27,Buyuksehyr,Konyaspor,2,0,0,0.5265124913196905,0.8829576224819908,0.6334460306683806
2026-02-27,Trabzonspor,Karagumruk,3,1,1,0.6403215421914135,0.9494215552780696,0.7330515461174103
2026-02-28,Kasimpasa,Rizespor,0,3,1,0.6031860963212293,0.6348334376928093,0.6126802987327034
2026-02-28,Kocaelispor,Besiktas,0,1,0,0.3079766453702183,0.7168674380121068,0.4306438831627849
2026-02-28,Galatasaray,Alanyaspor,3,1,1,0.6030574681516441,0.9031133074178286,0.6930742199314994
2026-02-28,Goztep,Eyupspor,0,0,0,0.4043914939092612,0.663196795326144,0.482033084334326
2026-03-01,Genclerbirligi,Kayserispor,0,0,0,0.49552478896300506,0.49143143239790416,0.4942967819934748
2026-03-01,Antalyaspor,Fenerbahce,2,2,1,0.6279336732851488,0.896969962476173,0.708644560042456
2026-03-01,Samsunspor,Gaziantep,0,0,0,0.4548458579899191,0.5120979201442766,0.4720214766362264
2026-03-07,Buyuksehyr,Goztep,2,1,1,0.46959724194698416,0.7745328971661272,0.5610779385127271
2026-03-07,Besiktas,Galatasaray,0,1,0,0.544526007083364,0.729297749564205,0.5999575298276163
2026-03-08,Rizespor,Antalyaspor,1,0,0,0.5056509739377771,0.4441559431015758,0.48720246468691675
2026-03-08,Gaziantep,Karagumruk,1,1,0,0.5266528110270023,0.6395829673496838,0.5605318579238068
2026-03-08,Fenerbahce,Samsunspor,3,2,1,0.6028125112379419,0.8709949094477052,0.6832672307008709
2026-03-08,Konyaspor,Kasimpasa,1,1,0,0.5215993403134067,0.6842753453736556,0.5704021418314814
2026-03-09,Eyupspor,Kocaelispor,0,1,0,0.2501715234986959,0.44913462433901,0.3098604537507902
2026-03-09,Alanyaspor,Genclerbirligi,0,0,0,0.46135239235593983,0.5165664192968186,0.4779166004382035
2026-03-09,Kayserispor,Trabzonspor,1,3,1,0.5828704838990291,0.8564147130350501,0.6649337526398353
2026-03-13,Antalyaspor,Gaziantep,1,4,1,0.46253370294695934,0.7413213310553822,0.5461699913794862
2026-03-13,Karagumruk,Fenerbahce,2,0,0,0.6792557722442876,0.7106994912355696,0.6886888879416722
2026-03-14,Kocaelispor,Konyaspor,1,2,1,0.2636116932502341,0.5695696817349528,0.3553990897956497
2026-03-14,Galatasaray,Buyuksehyr,3,0,1,0.627392843857835,0.5135381730656682,0.5932364426201849
2026-03-14,Goztep,Alanyaspor,2,2,1,0.4098860991051827,0.5611561176164409,0.45526710465856013
2026-03-14,Trabzonspor,Rizespor,1,0,0,0.650947925773636,0.8818002402413413,0.7202036201139477
2026-03-15,Kasimpasa,Eyupspor,1,0,0,0.5093811949148235,0.624661017772721,0.5439651417721927
2026-03-15,Genclerbirligi,Besiktas,0,2,0,0.5191090215037366,0.6974575299548134,0.5726135740390597
2026-03-15,Samsunspor,Kayserispor,2,1,1,0.4425770543170817,0.40111936724356695,0.43013974819502726
2026-03-17,Fenerbahce,Gaziantep,4,1,1,0.7371140812578122,0.9412238416495964,0.7983470093753475
2026-03-18,Alanyaspor,Kocaelispor,5,0,1,0.2646085518937404,0.6238745707533301,0.3723883575516173
2026-03-18,Buyuksehyr,Antalyaspor,0,0,0,0.5443683936558747,0.9355878151023276,0.6617342200898106
2026-03-18,Eyupspor,Trabzonspor,0,1,0,0.5261568169332282,0.7587827997319411,0.5959446117728421
2026-03-19,Kayserispor,Karagumruk,1,0,0,0.49792275097248967,0.7200453435242259,0.5645595287380105
2026-03-19,Besiktas,Kasimpasa,2,1,1,0.6266356328300605,0.9144585524455846,0.7129825087147177
2026-03-19,Konyaspor,Genclerbirligi,1,0,0,0.45303979979304987,0.73446007323446,0.537465881825473
2026-04-04,Genclerbirligi,Goztep,0,2,0,0.4173491934611719,0.3564103175969627,0.39906753070190915
2026-04-04,Kasimpasa,Kayserispor,2,0,0,0.5626080803357947,0.7550296897451797,0.6203345631586102
2026-04-04,Gaziantep,Alanyaspor,1,1,0,0.47914440906334826,0.7696823353754411,0.5663057869569761
2026-04-04,Trabzonspor,Galatasaray,2,1,1,0.5969264320087245,0.7523871657659604,0.6435646521358953
2026-04-05,Samsunspor,Konyaspor,2,2,1,0.3951537201249092,0.4118755798977086,0.400170278056749
2026-04-05,Karagumruk,Rizespor,2,1,1,0.5473186718124601,0.4476241663304822,0.5174103201678667
2026-04-05,Fenerbahce,Besiktas,1,0,0,0.6512505168644387,0.5366420279756237,0.6168679701977942
2026-04-05,Antalyaspor,Eyupspor,3,0,1,0.3985916281248138,0.5819904722797752,0.45361128137130224
2026-04-06,Kocaelispor,Buyuksehyr,0,0,0,0.32171617954687404,0.5957707972833355,0.4039325648678125
2026-04-08,Goztep,Galatasaray,1,3,1,0.46357442692921186,0.5760197177071346,0.4973080141625887
2026-04-09,Rizespor,Samsunspor,4,1,1,0.4646801428827395,0.3840205567672855,0.4404822670481033
2026-04-10,Besiktas,Antalyaspor,4,2,1,0.5448192867322458,0.8856199849029553,0.6470594961834587
2026-04-11,Buyuksehyr,Genclerbirligi,3,0,1,0.5591237886209226,0.8914383652836438,0.658818161619739
2026-04-11,Alanyaspor,Trabzonspor,1,1,0,0.5378568004193658,0.8217307410153402,0.6230189825981581
2026-04-11,Kayserispor,Fenerbahce,0,4,1,0.66942294046972,0.8409950095564956,0.7208945611957527
2026-04-12,Konyaspor,Karagumruk,3,0,1,0.46505513490669015,0.6718372518344651,0.5270897699850227
2026-04-12,Goztep,Kasimpasa,3,3,1,0.4984159025992538,0.5954668489394063,0.5275311865012995
2026-04-12,Galatasaray,Kocaelispor,1,1,0,0.46139991935237445,0.8541592240118158,0.5792277107502068
2026-04-13,Eyupspor,Samsunspor,1,2,1,0.36515441516724795,0.4325491666605657,0.3853728406152433
2026-04-13,Rizespor,Gaziantep,2,1,1,0.5689280338365483,0.3515314809857591,0.5037090679813115
2026-04-17,Antalyaspor,Konyaspor,0,2,0,0.43320926464206805,0.6312388113767821,0.4926181286624823
2026-04-17,Fenerbahce,Rizespor,2,2,1,0.728018806314317,0.6664523939712133,0.7095488826113859
2026-04-18,Karagumruk,Eyupspor,1,2,1,0.401688667006077,0.5719158783795634,0.452756830418123
2026-04-18,Kocaelispor,Goztep,1,1,0,0.2541065030085023,0.41488264792657714,0.30233934648392474
2026-04-18,Genclerbirligi,Galatasaray,1,2,1,0.5298305054919049,0.5260446734749806,0.5286947558868276
2026-04-19,Kasimpasa,Alanyaspor,1,0,0,0.5157626123675473,0.37653469287091484,0.47399423651855754
2026-04-19,Samsunspor,Besiktas,2,1,1,0.46685179504332563,0.5665812958460626,0.4967706452841467
2026-04-19,Trabzonspor,Buyuksehyr,1,1,0,0.5865352444370808,0.5982224275636969,0.5900413993750657
2026-04-20,Gaziantep,Kayserispor,3,0,1,0.5098268624520848,0.36411763341191744,0.46611409374003454
2026-04-24,Buyuksehyr,Kasimpasa,4,0,1,0.5917908459758331,0.43007933320601355,0.5432773921448872
2026-04-25,Eyupspor,Gaziantep,3,0,1,0.4247294485448702,0.37340608820465865,0.4093324404428067
2026-04-25,Kayserispor,Rizespor,2,0,0,0.5153502880482329,0.6582165591392647,0.5582101693755425
2026-04-25,Goztep,Antalyaspor,2,0,0,0.454299059134283,0.3742701345486773,0.43029038175860124
2026-04-26,Genclerbirligi,Kocaelispor,1,0,0,0.22580498896953702,0.24575878249585112,0.23179112702743127
2026-04-26,Galatasaray,Fenerbahce,3,0,1,0.6260013887215468,0.6862263328336013,0.6440688719551632
2026-04-27,Alanyaspor,Samsunspor,2,3,1,0.44060165004527807,0.5453946147123104,0.4720395394453878
2026-04-27,Besiktas,Karagumruk,0,0,0,0.5665192542105331,0.8707074640085976,0.6577757171499524
2026-04-27,Konyaspor,Trabzonspor,2,1,1,0.5224015350230418,0.5993854269401243,0.5454967025981665
2026-05-01,Rizespor,Konyaspor,3,2,1,0.5057679306275747,0.25414658281207964,0.4302815262829262
2026-05-01,Gaziantep,Besiktas,0,2,0,0.5421273357748297,0.40862690672539204,0.5020772070599985
2026-05-02,Fenerbahce,Buyuksehyr,3,1,1,0.6683173697068371,0.6029053086270346,0.6486937513828963
2026-05-02,Samsunspor,Galatasaray,4,1,1,0.5240517480121034,0.512814697105485,0.5206806327401179
2026-05-02,Trabzonspor,Goztep,1,1,0,0.5075970846626578,0.8513560506596378,0.6107247744617519
2026-05-03,Antalyaspor,Alanyaspor,0,0,0,0.4518232952041781,0.5520526378478338,0.4818920979972747
2026-05-03,Karagumruk,Genclerbirligi,1,0,0,0.4039783008531256,0.5327508558663068,0.44261006735708
2026-05-03,Kasimpasa,Kocaelispor,1,1,0,0.33151910487426645,0.42303922455412707,0.3589751407782246
2026-05-03,Kayserispor,Eyupspor,1,1,0,0.3840373328862412,0.692446163082857,0.476559981945226
2026-05-09,Besiktas,Trabzonspor,1,2,1,0.5638590462788928,0.7576982908178278,0.6220108196405734
2026-05-09,Alanyaspor,Kayserispor,3,1,1,0.48967793352465655,0.22858191222298613,0.4113491271341554
2026-05-09,Buyuksehyr,Samsunspor,3,0,1,0.4992442309422228,0.4664865983613688,0.48941694116796663
2026-05-09,Eyupspor,Rizespor,4,0,1,0.44200002922072085,0.4612687251002472,0.4477806379845788
2026-05-09,Galatasaray,Antalyaspor,4,2,1,0.6749950085341782,0.736185684375727,0.6933522112866428
2026-05-09,Goztep,Gaziantep,2,1,1,0.4887863957824987,0.39140199006134113,0.45957107406615144
2026-05-09,Genclerbirligi,Kasimpasa,3,2,1,0.4387200132835535,0.2224460009852683,0.3738378095940679
2026-05-09,Kocaelispor,Karagumruk,0,1,0,0.29042789439448685,0.4320360456840754,0.3329103397813634
2026-05-09,Konyaspor,Fenerbahce,0,3,1,0.6023559101472197,0.5749879970420181,0.5941455362156591
2026-05-15,Rizespor,Besiktas,2,2,1,0.5520480603328672,0.28579710533004626,0.47217277383202094
2026-05-16,Samsunspor,Goztep,3,0,1,0.39769711456752027,0.5008675222920976,0.4286482368848935
2026-05-16,Karagumruk,Alanyaspor,2,1,1,0.47082661098917966,0.5457794711994447,0.4933124690522592
2026-05-16,Gaziantep,Buyuksehyr,1,2,1,0.5492118595816775,0.3993163395089336,0.5042432035598543
2026-05-17,Kayserispor,Konyaspor,2,1,1,0.4397489244307358,0.5074570300833298,0.460061356126514
2026-05-17,Antalyaspor,Kocaelispor,1,0,0,0.27304274449636873,0.5980517502178915,0.3705454462128256
2026-05-17,Fenerbahce,Eyupspor,3,3,1,0.642484951041515,0.4586107394586842,0.5873226875666657
2026-05-17,Kasimpasa,Galatasaray,1,0,0,0.6226509771020363,0.45116753620723843,0.5712059448335969
2026-05-17,Trabzonspor,Genclerbirligi,0,3,1,0.5370268645295669,0.8938073200880043,0.6440610011970982
