strategy,matchday,leg_no,league,season,match,dir,odd,won,result,combo_odd,all_won,pnl
A) ALL leagues (E0+D1+T1),2024-12-07,1,T1,2425,Besiktas vs Fenerbahce,A,1.93,False,H,6.182176,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-07,2,D1,2425,Ein Frankfurt vs Augsburg,H,1.54,False,D,6.182176,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-07,3,D1,2425,M'gladbach vs Dortmund,A,2.08,False,D,6.182176,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-08,1,E0,2425,Tottenham vs Chelsea,A,2.25,True,A,5.6160000000000005,True,4.6160000000000005
A) ALL leagues (E0+D1+T1),2024-12-08,2,E0,2425,Ipswich vs Bournemouth,A,1.95,True,A,5.6160000000000005,True,4.6160000000000005
A) ALL leagues (E0+D1+T1),2024-12-08,3,T1,2425,Sivasspor vs Galatasaray,A,1.28,True,A,5.6160000000000005,True,4.6160000000000005
A) ALL leagues (E0+D1+T1),2024-12-14,1,D1,2425,Augsburg vs Leverkusen,A,1.59,True,A,2.5638750000000003,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-14,2,E0,2425,Arsenal vs Everton,H,1.25,False,D,2.5638750000000003,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-14,3,E0,2425,Liverpool vs Fulham,H,1.29,False,D,2.5638750000000003,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-15,1,E0,2425,Man City vs Man United,H,1.53,False,A,6.15825,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-15,2,D1,2425,Heidenheim vs Stuttgart,A,1.75,True,A,6.15825,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-15,3,D1,2425,RB Leipzig vs Ein Frankfurt,H,2.3,True,H,6.15825,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-16,1,T1,2425,Galatasaray vs Trabzonspor,H,1.38,True,H,3.758292,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-16,2,E0,2425,Bournemouth vs West Ham,H,1.78,False,D,3.758292,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-16,3,T1,2425,Ad. Demirspor vs Besiktas,A,1.53,False,H,3.758292,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-21,1,D1,2425,Stuttgart vs St Pauli,H,1.46,False,A,6.263984,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-21,2,E0,2425,Ipswich vs Newcastle,A,1.73,True,A,6.263984,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-21,3,E0,2425,West Ham vs Brighton,A,2.48,False,D,6.263984,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-22,1,E0,2425,Everton vs Chelsea,A,1.69,False,D,4.885283,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-22,2,T1,2425,Kayserispor vs Galatasaray,A,1.37,True,A,4.885283,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-22,3,D1,2425,Bochum vs Heidenheim,H,2.11,True,H,4.885283,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-26,1,E0,2425,Nott'm Forest vs Tottenham,H,2.16,True,H,6.717167999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-26,2,E0,2425,Chelsea vs Fulham,H,1.46,False,A,6.717167999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-26,3,E0,2425,Bournemouth vs Crystal Palace,H,2.13,False,D,6.717167999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-30,1,E0,2425,Man United vs Newcastle,A,2.58,True,A,6.718319999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-30,2,E0,2425,Ipswich vs Chelsea,A,1.4,False,H,6.718319999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2024-12-30,3,E0,2425,Aston Villa vs Brighton,H,1.86,False,D,6.718319999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-04,1,E0,2425,Tottenham vs Newcastle,A,1.79,True,A,5.180976000000001,True,4.180976000000001
A) ALL leagues (E0+D1+T1),2025-01-04,2,E0,2425,Southampton vs Brentford,A,2.16,True,A,5.180976000000001,True,4.180976000000001
A) ALL leagues (E0+D1+T1),2025-01-04,3,E0,2425,Aston Villa vs Leicester,H,1.34,True,H,5.180976000000001,True,4.180976000000001
A) ALL leagues (E0+D1+T1),2025-01-05,1,E0,2425,Liverpool vs Man United,H,1.36,False,D,2.4002640000000004,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-05,2,E0,2425,Fulham vs Ipswich,H,1.59,False,D,2.4002640000000004,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-05,3,T1,2425,Fenerbahce vs Hatayspor,H,1.11,True,H,2.4002640000000004,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-11,1,D1,2425,Hoffenheim vs Wolfsburg,H,2.36,False,A,5.788607999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-11,2,D1,2425,Freiburg vs Holstein Kiel,H,1.46,True,H,5.788607999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-11,3,D1,2425,Mainz vs Bochum,H,1.68,True,H,5.788607999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-12,1,D1,2425,RB Leipzig vs Werder Bremen,H,1.91,True,H,5.934943,True,4.934943
A) ALL leagues (E0+D1+T1),2025-01-12,2,T1,2425,Buyuksehyr vs Galatasaray,A,1.61,True,A,5.934943,True,4.934943
A) ALL leagues (E0+D1+T1),2025-01-12,3,D1,2425,Augsburg vs Stuttgart,A,1.93,True,A,5.934943,True,4.934943
A) ALL leagues (E0+D1+T1),2025-01-14,1,E0,2425,Chelsea vs Bournemouth,H,1.54,False,D,6.000148,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-14,2,E0,2425,Brentford vs Man City,A,1.61,False,D,6.000148,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-14,3,E0,2425,West Ham vs Fulham,A,2.42,False,H,6.000148,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-15,1,D1,2425,Union Berlin vs Augsburg,H,2.2,False,A,4.159320000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-15,2,E0,2425,Newcastle vs Wolves,H,1.37,True,H,4.159320000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-15,3,E0,2425,Arsenal vs Tottenham,H,1.38,True,H,4.159320000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-18,1,D1,2425,Holstein Kiel vs Hoffenheim,A,2.44,True,A,9.639952,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-18,2,T1,2425,Gaziantep vs Bodrumspor,H,2.38,False,D,9.639952,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-18,3,E0,2425,Newcastle vs Bournemouth,H,1.66,False,A,9.639952,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-19,1,T1,2425,Goztep vs Antalyaspor,H,1.64,True,H,2.6512239999999996,True,1.6512239999999996
A) ALL leagues (E0+D1+T1),2025-01-19,2,E0,2425,Nott'm Forest vs Southampton,H,1.37,True,H,2.6512239999999996,True,1.6512239999999996
A) ALL leagues (E0+D1+T1),2025-01-19,3,T1,2425,Ad. Demirspor vs Fenerbahce,A,1.18,True,A,2.6512239999999996,True,1.6512239999999996
A) ALL leagues (E0+D1+T1),2025-01-25,1,D1,2425,RB Leipzig vs Leverkusen,A,2.13,False,D,4.183746,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-25,2,E0,2425,Wolves vs Arsenal,A,1.61,True,A,4.183746,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-25,3,T1,2425,Galatasaray vs Konyaspor,H,1.22,True,H,4.183746,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-26,1,T1,2425,Fenerbahce vs Goztep,H,1.64,True,H,6.375335999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-26,2,T1,2425,Antalyaspor vs Besiktas,A,1.86,False,D,6.375335999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-01-26,3,D1,2425,Hoffenheim vs Ein Frankfurt,A,2.09,False,D,6.375335999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-01,1,E0,2425,Bournemouth vs Liverpool,A,1.72,True,A,5.650543999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-01,2,E0,2425,Ipswich vs Southampton,H,1.91,False,A,5.650543999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-01,3,D1,2425,Heidenheim vs Dortmund,A,1.72,True,A,5.650543999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-02,1,T1,2425,Fenerbahce vs Rizespor,H,1.34,True,H,4.888454,True,3.8884540000000003
A) ALL leagues (E0+D1+T1),2025-02-02,2,E0,2425,Arsenal vs Man City,H,1.91,True,H,4.888454,True,3.8884540000000003
A) ALL leagues (E0+D1+T1),2025-02-02,3,T1,2425,Ad. Demirspor vs Kasimpasa,A,1.91,True,A,4.888454,True,3.8884540000000003
A) ALL leagues (E0+D1+T1),2025-02-08,1,D1,2425,Wolfsburg vs Leverkusen,A,2.16,False,D,8.790768,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-08,2,D1,2425,Hoffenheim vs Union Berlin,H,2.38,False,A,8.790768,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-08,3,D1,2425,Freiburg vs Heidenheim,H,1.71,True,H,8.790768,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-09,1,D1,2425,RB Leipzig vs St Pauli,H,1.66,True,H,2.788634,True,1.788634
A) ALL leagues (E0+D1+T1),2025-02-09,2,T1,2425,Alanyaspor vs Fenerbahce,A,1.57,True,A,2.788634,True,1.788634
A) ALL leagues (E0+D1+T1),2025-02-09,3,T1,2425,Galatasaray vs Ad. Demirspor,H,1.07,True,H,2.788634,True,1.788634
A) ALL leagues (E0+D1+T1),2025-02-14,1,D1,2425,Augsburg vs RB Leipzig,A,2.44,False,D,9.674112,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-14,2,T1,2425,Ad. Demirspor vs Antalyaspor,A,1.68,False,D,9.674112,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-14,3,E0,2425,Brighton vs Chelsea,A,2.36,False,H,9.674112,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-15,1,E0,2425,Leicester vs Arsenal,A,1.33,True,A,3.006864,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-15,2,E0,2425,Aston Villa vs Ipswich,H,1.44,False,D,3.006864,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-15,3,D1,2425,Bochum vs Dortmund,A,1.57,False,H,3.006864,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-16,1,T1,2425,Fenerbahce vs Kasimpasa,H,1.39,True,H,2.290998,True,1.290998
A) ALL leagues (E0+D1+T1),2025-02-16,2,D1,2425,Ein Frankfurt vs Holstein Kiel,H,1.34,True,H,2.290998,True,1.290998
A) ALL leagues (E0+D1+T1),2025-02-16,3,E0,2425,Liverpool vs Wolves,H,1.23,True,H,2.290998,True,1.290998
A) ALL leagues (E0+D1+T1),2025-02-21,1,D1,2425,Freiburg vs Werder Bremen,H,2.02,True,H,9.567124,True,8.567124
A) ALL leagues (E0+D1+T1),2025-02-21,2,E0,2425,Leicester vs Brentford,A,1.99,True,A,9.567124,True,8.567124
A) ALL leagues (E0+D1+T1),2025-02-21,3,T1,2425,Eyupspor vs Besiktas,A,2.38,True,A,9.567124,True,8.567124
A) ALL leagues (E0+D1+T1),2025-02-22,1,E0,2425,Ipswich vs Tottenham,A,2.1,True,A,5.9724,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-22,2,T1,2425,Samsunspor vs Rizespor,H,2.37,False,A,5.9724,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-22,3,D1,2425,Holstein Kiel vs Leverkusen,A,1.2,True,A,5.9724,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-23,1,E0,2425,Man City vs Liverpool,A,2.21,True,A,3.6478260000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-23,2,D1,2425,RB Leipzig vs Heidenheim,H,1.31,False,D,3.6478260000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-23,3,D1,2425,Bayern Munich vs Ein Frankfurt,H,1.26,True,H,3.6478260000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-02-26,1,E0,2425,Man United vs Ipswich,H,1.52,True,H,3.8524400000000005,True,2.8524400000000005
A) ALL leagues (E0+D1+T1),2025-02-26,2,E0,2425,Liverpool vs Newcastle,H,1.37,True,H,3.8524400000000005,True,2.8524400000000005
A) ALL leagues (E0+D1+T1),2025-02-26,3,E0,2425,Tottenham vs Man City,A,1.85,True,A,3.8524400000000005,True,2.8524400000000005
A) ALL leagues (E0+D1+T1),2025-03-01,1,D1,2425,St Pauli vs Dortmund,A,1.88,True,A,8.3754,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-01,2,T1,2425,Ad. Demirspor vs Bodrumspor,A,1.65,False,D,8.3754,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-01,3,D1,2425,Heidenheim vs M'gladbach,A,2.7,True,A,8.3754,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-08,1,D1,2425,Freiburg vs RB Leipzig,H,2.56,False,D,8.103424,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-08,2,T1,2425,Kayserispor vs Buyuksehyr,A,2.38,False,H,8.103424,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-08,3,D1,2425,Leverkusen vs Werder Bremen,H,1.33,False,A,8.103424,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-09,1,D1,2425,Hoffenheim vs Heidenheim,H,1.93,False,D,2.7761119999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-09,2,E0,2425,Chelsea vs Leicester,H,1.24,True,H,2.7761119999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-09,3,T1,2425,Samsunspor vs Ad. Demirspor,H,1.16,True,H,2.7761119999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-15,1,T1,2425,Gaziantep vs Kayserispor,H,2.29,True,H,7.794702000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-15,2,E0,2425,Man City vs Brighton,H,1.83,False,D,7.794702000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-15,3,D1,2425,Mainz vs Freiburg,H,1.86,False,D,7.794702000000002,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-16,1,E0,2425,Leicester vs Man United,A,1.83,True,A,8.937720000000002,True,7.937720000000002
A) ALL leagues (E0+D1+T1),2025-03-16,2,E0,2425,Fulham vs Tottenham,H,1.85,True,H,8.937720000000002,True,7.937720000000002
A) ALL leagues (E0+D1+T1),2025-03-16,3,D1,2425,Bochum vs Ein Frankfurt,A,2.64,True,A,8.937720000000002,True,7.937720000000002
A) ALL leagues (E0+D1+T1),2025-03-28,1,T1,2425,Konyaspor vs Gaziantep,H,2.2,True,H,6.792059999999999,True,5.792059999999999
A) ALL leagues (E0+D1+T1),2025-03-28,2,D1,2425,Leverkusen vs Bochum,H,1.23,True,H,6.792059999999999,True,5.792059999999999
A) ALL leagues (E0+D1+T1),2025-03-28,3,T1,2425,Antalyaspor vs Alanyaspor,H,2.51,True,H,6.792059999999999,True,5.792059999999999
A) ALL leagues (E0+D1+T1),2025-03-29,1,T1,2425,Samsunspor vs Kasimpasa,H,2.07,False,A,10.89648,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-29,2,D1,2425,M'gladbach vs RB Leipzig,A,2.35,False,H,10.89648,False,-1.0
A) ALL leagues (E0+D1+T1),2025-03-29,3,D1,2425,Holstein Kiel vs Werder Bremen,A,2.24,True,A,10.89648,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-02,1,E0,2425,Southampton vs Crystal Palace,A,1.63,False,D,2.9339999999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-02,2,E0,2425,Liverpool vs Everton,H,1.5,True,H,2.9339999999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-02,3,E0,2425,Man City vs Leicester,H,1.2,True,H,2.9339999999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-05,1,E0,2425,Everton vs Arsenal,A,2.1,False,D,6.5016,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-05,2,D1,2425,Mainz vs Holstein Kiel,H,1.44,False,D,6.5016,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-05,3,D1,2425,Freiburg vs Dortmund,A,2.15,True,A,6.5016,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-06,1,E0,2425,Man United vs Man City,A,2.11,False,D,6.017297999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-06,2,T1,2425,Fenerbahce vs Trabzonspor,H,1.47,True,H,6.017297999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-06,3,E0,2425,Fulham vs Liverpool,A,1.94,False,H,6.017297999999999,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-12,1,E0,2425,Southampton vs Aston Villa,A,1.53,True,A,5.946804,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-12,2,E0,2425,Man City vs Crystal Palace,H,1.64,True,H,5.946804,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-12,3,D1,2425,Bochum vs Augsburg,H,2.37,False,A,5.946804,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-13,1,E0,2425,Newcastle vs Man United,H,1.62,True,H,5.471550000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-13,2,T1,2425,Trabzonspor vs Rizespor,H,1.93,True,H,5.471550000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-13,3,D1,2425,Stuttgart vs Werder Bremen,H,1.75,False,A,5.471550000000001,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-19,1,D1,2425,RB Leipzig vs Holstein Kiel,H,1.48,False,D,2.8948799999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-19,2,D1,2425,Werder Bremen vs Bochum,H,1.63,True,H,2.8948799999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-19,3,T1,2425,Ad. Demirspor vs Trabzonspor,A,1.2,True,A,2.8948799999999997,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-20,1,E0,2425,Ipswich vs Arsenal,A,1.37,True,A,8.22822,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-20,2,E0,2425,Man United vs Wolves,H,2.6,False,A,8.22822,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-20,3,E0,2425,Fulham vs Chelsea,A,2.31,True,A,8.22822,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-26,1,E0,2425,Wolves vs Leicester,H,1.55,True,H,2.7676799999999995,True,1.7676799999999995
A) ALL leagues (E0+D1+T1),2025-04-26,2,E0,2425,Chelsea vs Everton,H,1.44,True,H,2.7676799999999995,True,1.7676799999999995
A) ALL leagues (E0+D1+T1),2025-04-26,3,D1,2425,Bayern Munich vs Mainz,H,1.24,True,H,2.7676799999999995,True,1.7676799999999995
A) ALL leagues (E0+D1+T1),2025-04-27,1,D1,2425,Bochum vs Union Berlin,H,2.4,False,D,3.3983999999999996,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-27,2,T1,2425,Konyaspor vs Ad. Demirspor,H,1.18,True,H,3.3983999999999996,False,-1.0
A) ALL leagues (E0+D1+T1),2025-04-27,3,E0,2425,Liverpool vs Tottenham,H,1.2,True,H,3.3983999999999996,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-03,1,E0,2425,Arsenal vs Bournemouth,H,1.68,False,A,4.009152,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-03,2,T1,2425,Hatayspor vs Buyuksehyr,A,1.52,True,A,4.009152,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-03,3,E0,2425,Everton vs Ipswich,H,1.57,False,D,4.009152,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-04,1,E0,2425,Brentford vs Man United,H,1.65,True,H,4.58667,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-04,2,T1,2425,Ad. Demirspor vs Goztep,A,1.23,True,A,4.58667,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-04,3,E0,2425,Brighton vs Newcastle,A,2.26,False,D,4.58667,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-10,1,T1,2425,Konyaspor vs Rizespor,H,2.64,True,H,8.186112,True,7.186112
A) ALL leagues (E0+D1+T1),2025-05-10,2,D1,2425,Holstein Kiel vs Freiburg,A,2.04,True,A,8.186112,True,7.186112
A) ALL leagues (E0+D1+T1),2025-05-10,3,E0,2425,Ipswich vs Brentford,A,1.52,True,A,8.186112,True,7.186112
A) ALL leagues (E0+D1+T1),2025-05-11,1,T1,2425,Goztep vs Hatayspor,H,1.23,False,D,2.008344,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-11,2,T1,2425,Besiktas vs Ad. Demirspor,H,1.04,True,H,2.008344,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-11,3,D1,2425,Ein Frankfurt vs St Pauli,H,1.57,False,D,2.008344,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-17,1,D1,2425,Hoffenheim vs Bayern Munich,A,1.67,True,A,4.491298,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-17,2,D1,2425,Dortmund vs Holstein Kiel,H,1.13,True,H,4.491298,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-17,3,D1,2425,Freiburg vs Ein Frankfurt,H,2.38,False,A,4.491298,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-18,1,E0,2425,Brentford vs Fulham,H,2.07,False,A,5.7425939999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-18,2,E0,2425,Arsenal vs Newcastle,H,1.94,True,H,5.7425939999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-18,3,E0,2425,Everton vs Southampton,H,1.43,True,H,5.7425939999999995,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-25,1,E0,2425,Tottenham vs Brighton,A,1.92,True,A,3.451392,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-25,2,E0,2425,Man United vs Aston Villa,A,1.68,False,H,3.451392,False,-1.0
A) ALL leagues (E0+D1+T1),2025-05-25,3,T1,2425,Buyuksehyr vs Ad. Demirspor,H,1.07,False,A,3.451392,False,-1.0
B) E0 + T1 only,2021-08-14,1,E0,2122,Norwich vs Liverpool,A,1.48,True,A,8.209708,False,-1.0
B) E0 + T1 only,2021-08-14,2,E0,2122,Burnley vs Brighton,A,2.51,True,A,8.209708,False,-1.0
B) E0 + T1 only,2021-08-14,3,E0,2122,Watford vs Aston Villa,A,2.21,False,H,8.209708,False,-1.0
B) E0 + T1 only,2021-08-21,1,E0,2122,Brighton vs Watford,H,1.78,True,H,4.344624,False,-1.0
B) E0 + T1 only,2021-08-21,2,T1,2122,Alanyaspor vs Altay,H,2.16,False,A,4.344624,False,-1.0
B) E0 + T1 only,2021-08-21,3,E0,2122,Man City vs Norwich,H,1.13,True,H,4.344624,False,-1.0
B) E0 + T1 only,2021-08-22,1,T1,2122,Goztep vs Yeni Malatyaspor,H,1.79,False,A,4.928049000000001,False,-1.0
B) E0 + T1 only,2021-08-22,2,E0,2122,Southampton vs Man United,A,1.61,False,D,4.928049000000001,False,-1.0
B) E0 + T1 only,2021-08-22,3,T1,2122,Fenerbahce vs Antalyaspor,H,1.71,True,H,4.928049000000001,False,-1.0
B) E0 + T1 only,2021-08-29,1,T1,2122,Kasimpasa vs Galatasaray,A,1.83,False,D,10.575936,False,-1.0
B) E0 + T1 only,2021-08-29,2,T1,2122,Altay vs Fenerbahce,A,2.58,True,A,10.575936,False,-1.0
B) E0 + T1 only,2021-08-29,3,E0,2122,Burnley vs Leeds,A,2.24,False,D,10.575936,False,-1.0
B) E0 + T1 only,2021-09-11,1,E0,2122,Man United vs Newcastle,H,1.2,True,H,5.2668,True,4.2668
B) E0 + T1 only,2021-09-11,2,T1,2122,Karagumruk vs Ad. Demirspor,H,2.66,True,H,5.2668,True,4.2668
B) E0 + T1 only,2021-09-11,3,E0,2122,Leicester vs Man City,A,1.65,True,A,5.2668,True,4.2668
B) E0 + T1 only,2021-09-12,1,T1,2122,Fenerbahce vs Sivasspor,H,1.56,False,D,6.007871999999999,False,-1.0
B) E0 + T1 only,2021-09-12,2,E0,2122,Leeds vs Liverpool,A,1.66,True,A,6.007871999999999,False,-1.0
B) E0 + T1 only,2021-09-12,3,T1,2122,Trabzonspor vs Galatasaray,H,2.32,False,D,6.007871999999999,False,-1.0
B) E0 + T1 only,2021-09-13,1,E0,2122,Everton vs Burnley,H,1.78,True,H,8.122139999999998,True,7.122139999999998
B) E0 + T1 only,2021-09-13,2,T1,2122,Gaziantep vs Antalyaspor,H,2.34,True,H,8.122139999999998,True,7.122139999999998
B) E0 + T1 only,2021-09-13,3,T1,2122,Alanyaspor vs Giresunspor,H,1.95,True,H,8.122139999999998,True,7.122139999999998
B) E0 + T1 only,2021-09-18,1,E0,2122,Man City vs Southampton,H,1.18,False,D,3.698946,False,-1.0
B) E0 + T1 only,2021-09-18,2,T1,2122,Antalyaspor vs Besiktas,A,2.43,True,A,3.698946,False,-1.0
B) E0 + T1 only,2021-09-18,3,E0,2122,Liverpool vs Crystal Palace,H,1.29,True,H,3.698946,False,-1.0
B) E0 + T1 only,2021-09-19,1,T1,2122,Buyuksehyr vs Fenerbahce,A,2.42,False,H,7.454568,False,-1.0
B) E0 + T1 only,2021-09-19,2,T1,2122,Galatasaray vs Alanyaspor,H,1.51,False,A,7.454568,False,-1.0
B) E0 + T1 only,2021-09-19,3,E0,2122,Tottenham vs Chelsea,A,2.04,True,A,7.454568,False,-1.0
B) E0 + T1 only,2021-09-21,1,T1,2122,Besiktas vs Ad. Demirspor,H,1.4,False,D,5.780880000000001,False,-1.0
B) E0 + T1 only,2021-09-21,2,T1,2122,Karagumruk vs Antalyaspor,H,1.86,False,D,5.780880000000001,False,-1.0
B) E0 + T1 only,2021-09-21,3,T1,2122,Rizespor vs Altay,A,2.22,True,A,5.780880000000001,False,-1.0
B) E0 + T1 only,2021-09-22,1,T1,2122,Kayserispor vs Galatasaray,A,1.87,False,H,12.190529999999999,False,-1.0
B) E0 + T1 only,2021-09-22,2,T1,2122,Goztep vs Hatayspor,H,2.46,False,A,12.190529999999999,False,-1.0
B) E0 + T1 only,2021-09-22,3,T1,2122,Gaziantep vs Buyuksehyr,A,2.65,False,H,12.190529999999999,False,-1.0
B) E0 + T1 only,2021-09-23,1,T1,2122,Fenerbahce vs Giresunspor,H,1.42,True,H,5.995807999999999,False,-1.0
B) E0 + T1 only,2021-09-23,2,T1,2122,Alanyaspor vs Kasimpasa,H,1.82,True,H,5.995807999999999,False,-1.0
B) E0 + T1 only,2021-09-23,3,T1,2122,Konyaspor vs Trabzonspor,A,2.32,False,D,5.995807999999999,False,-1.0
B) E0 + T1 only,2021-09-25,1,E0,2122,Everton vs Norwich,H,1.7,True,H,3.4520199999999996,False,-1.0
B) E0 + T1 only,2021-09-25,2,E0,2122,Man United vs Aston Villa,H,1.42,False,A,3.4520199999999996,False,-1.0
B) E0 + T1 only,2021-09-25,3,E0,2122,Brentford vs Liverpool,A,1.43,False,D,3.4520199999999996,False,-1.0
B) E0 + T1 only,2021-09-26,1,T1,2122,Buyuksehyr vs Rizespor,H,1.62,True,H,5.6862,True,4.6862
B) E0 + T1 only,2021-09-26,2,T1,2122,Galatasaray vs Goztep,H,1.56,True,H,5.6862,True,4.6862
