strategy,matchday,leg_no,league,season,match,dir,odd,won,result,combo_odd,all_won,pnl
ALL (>=1 confirm),2023-03-18,1,D1,2223,Dortmund vs FC Koln,H,1.57,True,H,4.71314,False,-1.0
ALL (>=1 confirm),2023-03-18,2,E0,2223,Brentford vs Leicester,H,1.9,False,D,4.71314,False,-1.0
ALL (>=1 confirm),2023-03-18,3,D1,2223,Bochum vs RB Leipzig,A,1.58,False,H,4.71314,False,-1.0
ALL (>=1 confirm),2023-03-19,1,E0,2223,Arsenal vs Crystal Palace,H,1.27,True,H,5.46608,False,-1.0
ALL (>=1 confirm),2023-03-19,2,T1,2223,Alanyaspor vs Fenerbahce,A,1.6,True,A,5.46608,False,-1.0
ALL (>=1 confirm),2023-03-19,3,T1,2223,Karagumruk vs Buyuksehyr,A,2.69,False,D,5.46608,False,-1.0
ALL (>=1 confirm),2023-04-01,1,E0,2223,Brighton vs Brentford,H,1.64,False,D,4.29352,False,-1.0
ALL (>=1 confirm),2023-04-01,2,T1,2223,Galatasaray vs Ad. Demirspor,H,1.4,True,H,4.29352,False,-1.0
ALL (>=1 confirm),2023-04-01,3,T1,2223,Buyuksehyr vs Ankaragucu,H,1.87,True,H,4.29352,False,-1.0
ALL (>=1 confirm),2023-04-04,1,E0,2223,Bournemouth vs Brighton,A,1.59,True,A,9.573390000000002,False,-1.0
ALL (>=1 confirm),2023-04-04,2,E0,2223,Chelsea vs Liverpool,H,2.23,False,D,9.573390000000002,False,-1.0
ALL (>=1 confirm),2023-04-04,3,E0,2223,Leicester vs Aston Villa,A,2.7,True,A,9.573390000000002,False,-1.0
ALL (>=1 confirm),2023-04-08,1,E0,2223,Aston Villa vs Nott'm Forest,H,1.6,True,H,4.5600000000000005,True,3.5600000000000005
ALL (>=1 confirm),2023-04-08,2,D1,2223,Leverkusen vs Ein Frankfurt,H,1.9,True,H,4.5600000000000005,True,3.5600000000000005
ALL (>=1 confirm),2023-04-08,3,D1,2223,Freiburg vs Bayern Munich,A,1.5,True,A,4.5600000000000005,True,3.5600000000000005
ALL (>=1 confirm),2023-04-09,1,T1,2223,Besiktas vs Giresunspor,H,1.41,True,H,7.131498,False,-1.0
ALL (>=1 confirm),2023-04-09,2,D1,2223,Bochum vs Stuttgart,A,2.42,True,A,7.131498,False,-1.0
ALL (>=1 confirm),2023-04-09,3,E0,2223,Leeds vs Crystal Palace,H,2.09,False,A,7.131498,False,-1.0
ALL (>=1 confirm),2023-04-15,1,E0,2223,Man City vs Leicester,H,1.13,True,H,3.322426,False,-1.0
ALL (>=1 confirm),2023-04-15,2,D1,2223,Stuttgart vs Dortmund,A,2.41,False,D,3.322426,False,-1.0
ALL (>=1 confirm),2023-04-15,3,D1,2223,RB Leipzig vs Augsburg,H,1.22,True,H,3.322426,False,-1.0
ALL (>=1 confirm),2023-04-16,1,E0,2223,Nott'm Forest vs Man United,A,1.7,True,A,6.9246099999999995,False,-1.0
ALL (>=1 confirm),2023-04-16,2,D1,2223,Wolfsburg vs Leverkusen,A,2.53,False,D,6.9246099999999995,False,-1.0
ALL (>=1 confirm),2023-04-16,3,E0,2223,West Ham vs Arsenal,A,1.61,False,D,6.9246099999999995,False,-1.0
ALL (>=1 confirm),2023-04-22,1,E0,2223,Liverpool vs Nott'm Forest,H,1.17,True,H,5.09184,False,-1.0
ALL (>=1 confirm),2023-04-22,2,T1,2223,Umraniyespor vs Besiktas,A,1.6,True,A,5.09184,False,-1.0
ALL (>=1 confirm),2023-04-22,3,E0,2223,Brentford vs Aston Villa,H,2.72,False,D,5.09184,False,-1.0
ALL (>=1 confirm),2023-04-23,1,T1,2223,Galatasaray vs Karagumruk,H,1.35,False,D,3.8821950000000003,False,-1.0
ALL (>=1 confirm),2023-04-23,2,T1,2223,Ad. Demirspor vs Kayserispor,H,1.49,True,H,3.8821950000000003,False,-1.0
ALL (>=1 confirm),2023-04-23,3,E0,2223,Newcastle vs Tottenham,H,1.93,True,H,3.8821950000000003,False,-1.0
ALL (>=1 confirm),2023-04-26,1,E0,2223,Nott'm Forest vs Brighton,A,1.59,False,H,5.0218560000000005,False,-1.0
ALL (>=1 confirm),2023-04-26,2,E0,2223,Man City vs Arsenal,H,1.68,True,H,5.0218560000000005,False,-1.0
ALL (>=1 confirm),2023-04-26,3,E0,2223,Chelsea vs Brentford,H,1.88,False,A,5.0218560000000005,False,-1.0
ALL (>=1 confirm),2023-04-29,1,T1,2223,Sivasspor vs Fenerbahce,A,2.02,True,A,9.512584,False,-1.0
ALL (>=1 confirm),2023-04-29,2,T1,2223,Ankaragucu vs Kasimpasa,H,1.93,False,D,9.512584,False,-1.0
ALL (>=1 confirm),2023-04-29,3,T1,2223,Konyaspor vs Trabzonspor,H,2.44,True,H,9.512584,False,-1.0
ALL (>=1 confirm),2023-04-30,1,E0,2223,Man United vs Aston Villa,H,1.76,True,H,2.7720000000000002,True,1.7720000000000002
ALL (>=1 confirm),2023-04-30,2,E0,2223,Fulham vs Man City,A,1.26,True,A,2.7720000000000002,True,1.7720000000000002
ALL (>=1 confirm),2023-04-30,3,E0,2223,Newcastle vs Southampton,H,1.25,True,H,2.7720000000000002,True,1.7720000000000002
ALL (>=1 confirm),2023-05-06,1,E0,2223,Man City vs Leeds,H,1.17,True,H,5.258330999999999,True,4.258330999999999
ALL (>=1 confirm),2023-05-06,2,D1,2223,M'gladbach vs Bochum,H,2.13,True,H,5.258330999999999,True,4.258330999999999
ALL (>=1 confirm),2023-05-06,3,E0,2223,Bournemouth vs Chelsea,A,2.11,True,A,5.258330999999999,True,4.258330999999999
ALL (>=1 confirm),2023-05-07,1,D1,2223,Dortmund vs Wolfsburg,H,1.54,True,H,4.185104,False,-1.0
ALL (>=1 confirm),2023-05-07,2,T1,2223,Giresunspor vs Fenerbahce,A,1.58,False,D,4.185104,False,-1.0
ALL (>=1 confirm),2023-05-07,3,T1,2223,Konyaspor vs Kayserispor,H,1.72,False,D,4.185104,False,-1.0
ALL (>=1 confirm),2023-05-08,1,T1,2223,Trabzonspor vs Ankaragucu,H,2.06,True,H,7.676384000000002,False,-1.0
ALL (>=1 confirm),2023-05-08,2,E0,2223,Brighton vs Everton,H,1.37,False,A,7.676384000000002,False,-1.0
ALL (>=1 confirm),2023-05-08,3,E0,2223,Fulham vs Leicester,H,2.72,True,H,7.676384000000002,False,-1.0
ALL (>=1 confirm),2023-05-13,1,E0,2223,Leeds vs Newcastle,A,1.63,False,D,4.162368,False,-1.0
ALL (>=1 confirm),2023-05-13,2,D1,2223,Bayern Munich vs Schalke 04,H,1.14,True,H,4.162368,False,-1.0
ALL (>=1 confirm),2023-05-13,3,E0,2223,Aston Villa vs Tottenham,H,2.24,True,H,4.162368,False,-1.0
ALL (>=1 confirm),2023-05-17,1,T1,2223,Buyuksehyr vs Umraniyespor,H,2.13,False,D,10.386306,False,-1.0
ALL (>=1 confirm),2023-05-17,2,T1,2223,Karagumruk vs Ad. Demirspor,A,1.89,True,A,10.386306,False,-1.0
ALL (>=1 confirm),2023-05-17,3,T1,2223,Ankaragucu vs Antalyaspor,H,2.58,False,D,10.386306,False,-1.0
ALL (>=1 confirm),2023-05-20,1,T1,2223,Kasimpasa vs Istanbulspor,H,1.83,True,H,4.225104,False,-1.0
ALL (>=1 confirm),2023-05-20,2,D1,2223,Bayern Munich vs RB Leipzig,H,1.56,False,A,4.225104,False,-1.0
ALL (>=1 confirm),2023-05-20,3,E0,2223,Liverpool vs Aston Villa,H,1.48,False,D,4.225104,False,-1.0
ALL (>=1 confirm),2023-05-21,1,E0,2223,Man City vs Chelsea,H,1.6,True,H,5.4604800000000004,True,4.4604800000000004
ALL (>=1 confirm),2023-05-21,2,T1,2223,Ad. Demirspor vs Besiktas,A,2.37,True,A,5.4604800000000004,True,4.4604800000000004
ALL (>=1 confirm),2023-05-21,3,D1,2223,Augsburg vs Dortmund,A,1.44,True,A,5.4604800000000004,True,4.4604800000000004
ALL (>=1 confirm),2023-05-27,1,D1,2223,Bochum vs Leverkusen,A,1.71,False,H,3.1084379999999996,False,-1.0
ALL (>=1 confirm),2023-05-27,2,D1,2223,FC Koln vs Bayern Munich,A,1.49,True,A,3.1084379999999996,False,-1.0
ALL (>=1 confirm),2023-05-27,3,D1,2223,Dortmund vs Mainz,H,1.22,False,D,3.1084379999999996,False,-1.0
ALL (>=1 confirm),2023-05-28,1,E0,2223,Southampton vs Liverpool,A,1.53,False,D,5.129325,False,-1.0
ALL (>=1 confirm),2023-05-28,2,E0,2223,Man United vs Fulham,H,1.49,True,H,5.129325,False,-1.0
ALL (>=1 confirm),2023-05-28,3,E0,2223,Brentford vs Man City,A,2.25,False,H,5.129325,False,-1.0
ALL (>=1 confirm),2023-05-30,1,T1,2223,Fenerbahce vs Antalyaspor,H,1.38,True,H,5.476944,True,4.476944
ALL (>=1 confirm),2023-05-30,2,T1,2223,Ankaragucu vs Galatasaray,A,1.64,True,A,5.476944,True,4.476944
ALL (>=1 confirm),2023-05-30,3,T1,2223,Istanbulspor vs Ad. Demirspor,A,2.42,True,A,5.476944,True,4.476944
ALL (>=1 confirm),2023-08-12,1,T1,2324,Konyaspor vs Istanbulspor,H,1.83,False,D,6.779235000000001,False,-1.0
ALL (>=1 confirm),2023-08-12,2,T1,2324,Kayserispor vs Galatasaray,A,1.55,False,D,6.779235000000001,False,-1.0
ALL (>=1 confirm),2023-08-12,3,E0,2324,Everton vs Fulham,H,2.39,False,A,6.779235000000001,False,-1.0
ALL (>=1 confirm),2023-08-19,1,T1,2324,Galatasaray vs Trabzonspor,H,1.76,True,H,4.969712,True,3.9697120000000004
ALL (>=1 confirm),2023-08-19,2,E0,2324,Man City vs Newcastle,H,1.87,True,H,4.969712,True,3.9697120000000004
ALL (>=1 confirm),2023-08-19,3,D1,2324,Dortmund vs FC Koln,H,1.51,True,H,4.969712,True,3.9697120000000004
ALL (>=1 confirm),2023-08-20,1,D1,2324,Ein Frankfurt vs Darmstadt,H,1.49,True,H,6.527838999999999,False,-1.0
ALL (>=1 confirm),2023-08-20,2,T1,2324,Buyuksehyr vs Karagumruk,H,1.93,False,A,6.527838999999999,False,-1.0
ALL (>=1 confirm),2023-08-20,3,E0,2324,West Ham vs Chelsea,A,2.27,False,H,6.527838999999999,False,-1.0
ALL (>=1 confirm),2023-08-26,1,D1,2324,Bochum vs Dortmund,A,1.57,False,D,6.72588,False,-1.0
ALL (>=1 confirm),2023-08-26,2,T1,2324,Kasimpasa vs Pendikspor,H,2.1,False,D,6.72588,False,-1.0
ALL (>=1 confirm),2023-08-26,3,D1,2324,Darmstadt vs Union Berlin,A,2.04,True,A,6.72588,False,-1.0
ALL (>=1 confirm),2023-09-02,1,E0,2324,Brentford vs Bournemouth,H,1.75,False,D,4.893875,False,-1.0
ALL (>=1 confirm),2023-09-02,2,E0,2324,Man City vs Fulham,H,1.19,True,H,4.893875,False,-1.0
ALL (>=1 confirm),2023-09-02,3,D1,2324,Stuttgart vs Freiburg,H,2.35,True,H,4.893875,False,-1.0
ALL (>=1 confirm),2023-09-16,1,E0,2324,Tottenham vs Sheffield United,H,1.3,True,H,2.82321,True,1.82321
ALL (>=1 confirm),2023-09-16,2,E0,2324,Wolves vs Liverpool,A,1.71,True,A,2.82321,True,1.82321
ALL (>=1 confirm),2023-09-16,3,D1,2324,RB Leipzig vs Augsburg,H,1.27,True,H,2.82321,True,1.82321
ALL (>=1 confirm),2023-09-17,1,E0,2324,Bournemouth vs Chelsea,A,1.83,False,D,4.07358,False,-1.0
ALL (>=1 confirm),2023-09-17,2,T1,2324,Fenerbahce vs Antalyaspor,H,1.4,True,H,4.07358,False,-1.0
ALL (>=1 confirm),2023-09-17,3,E0,2324,Everton vs Arsenal,A,1.59,True,A,4.07358,False,-1.0
ALL (>=1 confirm),2023-09-23,1,D1,2324,M'gladbach vs RB Leipzig,A,1.66,True,A,3.3794279999999994,True,2.3794279999999994
ALL (>=1 confirm),2023-09-23,2,E0,2324,Man City vs Nott'm Forest,H,1.17,True,H,3.3794279999999994,True,2.3794279999999994
ALL (>=1 confirm),2023-09-23,3,D1,2324,Dortmund vs Wolfsburg,H,1.74,True,H,3.3794279999999994,True,2.3794279999999994
ALL (>=1 confirm),2023-09-24,1,E0,2324,Arsenal vs Tottenham,H,1.65,False,D,3.93756,False,-1.0
ALL (>=1 confirm),2023-09-24,2,E0,2324,Brighton vs Bournemouth,H,1.52,True,H,3.93756,False,-1.0
ALL (>=1 confirm),2023-09-24,3,E0,2324,Sheffield United vs Newcastle,A,1.57,True,A,3.93756,False,-1.0
ALL (>=1 confirm),2023-09-30,1,E0,2324,West Ham vs Sheffield United,H,1.48,True,H,6.151619999999999,True,5.151619999999999
ALL (>=1 confirm),2023-09-30,2,D1,2324,Mainz vs Leverkusen,A,1.63,True,A,6.151619999999999,True,5.151619999999999
ALL (>=1 confirm),2023-09-30,3,D1,2324,FC Koln vs Stuttgart,A,2.55,True,A,6.151619999999999,True,5.151619999999999
ALL (>=1 confirm),2023-10-01,1,T1,2324,Ad. Demirspor vs Alanyaspor,H,1.72,True,H,4.984559999999999,False,-1.0
ALL (>=1 confirm),2023-10-01,2,T1,2324,Fenerbahce vs Rizespor,H,1.26,True,H,4.984559999999999,False,-1.0
ALL (>=1 confirm),2023-10-01,3,D1,2324,Darmstadt vs Werder Bremen,A,2.3,False,H,4.984559999999999,False,-1.0
ALL (>=1 confirm),2023-10-07,1,E0,2324,Luton vs Tottenham,A,1.45,True,A,4.587075,False,-1.0
ALL (>=1 confirm),2023-10-07,2,D1,2324,Dortmund vs Union Berlin,H,1.71,True,H,4.587075,False,-1.0
ALL (>=1 confirm),2023-10-07,3,D1,2324,Augsburg vs Darmstadt,H,1.85,False,A,4.587075,False,-1.0
ALL (>=1 confirm),2023-10-08,1,D1,2324,Leverkusen vs FC Koln,H,1.28,True,H,2.3331839999999997,True,1.3331839999999997
ALL (>=1 confirm),2023-10-08,2,T1,2324,Besiktas vs Istanbulspor,H,1.24,True,H,2.3331839999999997,True,1.3331839999999997
ALL (>=1 confirm),2023-10-08,3,T1,2324,Kasimpasa vs Fenerbahce,A,1.47,True,A,2.3331839999999997,True,1.3331839999999997
ALL (>=1 confirm),2023-10-21,1,D1,2324,Darmstadt vs RB Leipzig,A,1.47,True,A,6.999258,True,5.999258
ALL (>=1 confirm),2023-10-21,2,T1,2324,Gaziantep vs Antalyaspor,H,2.66,True,H,6.999258,True,5.999258
ALL (>=1 confirm),2023-10-21,3,D1,2324,Wolfsburg vs Leverkusen,A,1.79,True,A,6.999258,True,5.999258
ALL (>=1 confirm),2023-10-22,1,T1,2324,Istanbulspor vs Ankaragucu,A,2.14,False,H,4.443496000000001,False,-1.0
ALL (>=1 confirm),2023-10-22,2,T1,2324,Fenerbahce vs Hatayspor,H,1.16,True,H,4.443496000000001,False,-1.0
ALL (>=1 confirm),2023-10-22,3,E0,2324,Aston Villa vs West Ham,H,1.79,True,H,4.443496000000001,False,-1.0
ALL (>=1 confirm),2023-10-27,1,E0,2324,Crystal Palace vs Tottenham,A,1.81,True,A,9.04638,False,-1.0
ALL (>=1 confirm),2023-10-27,2,D1,2324,Bochum vs Mainz,A,2.55,False,D,9.04638,False,-1.0
ALL (>=1 confirm),2023-10-27,3,T1,2324,Kasimpasa vs Istanbulspor,H,1.96,True,H,9.04638,False,-1.0
ALL (>=1 confirm),2023-10-28,1,E0,2324,Arsenal vs Sheffield United,H,1.13,True,H,3.4533929999999997,False,-1.0
ALL (>=1 confirm),2023-10-28,2,T1,2324,Ad. Demirspor vs Konyaspor,H,1.83,True,H,3.4533929999999997,False,-1.0
ALL (>=1 confirm),2023-10-28,3,D1,2324,Stuttgart vs Hoffenheim,H,1.67,False,A,3.4533929999999997,False,-1.0
ALL (>=1 confirm),2023-10-29,1,E0,2324,Aston Villa vs Luton,H,1.34,True,H,2.092544,True,1.0925440000000002
ALL (>=1 confirm),2023-10-29,2,T1,2324,Pendikspor vs Fenerbahce,A,1.28,True,A,2.092544,True,1.0925440000000002
ALL (>=1 confirm),2023-10-29,3,E0,2324,Liverpool vs Nott'm Forest,H,1.22,True,H,2.092544,True,1.0925440000000002
ALL (>=1 confirm),2023-11-04,1,D1,2324,Mainz vs RB Leipzig,A,1.78,False,H,4.928108000000001,False,-1.0
ALL (>=1 confirm),2023-11-04,2,E0,2324,Man City vs Bournemouth,H,1.09,True,H,4.928108000000001,False,-1.0
ALL (>=1 confirm),2023-11-04,3,E0,2324,Everton vs Brighton,A,2.54,False,D,4.928108000000001,False,-1.0
ALL (>=1 confirm),2023-11-05,1,D1,2324,Heidenheim vs Stuttgart,A,1.65,False,H,3.7966499999999996,False,-1.0
ALL (>=1 confirm),2023-11-05,2,E0,2324,Nott'm Forest vs Aston Villa,A,1.95,False,H,3.7966499999999996,False,-1.0
ALL (>=1 confirm),2023-11-05,3,E0,2324,Luton vs Liverpool,A,1.18,False,D,3.7966499999999996,False,-1.0
ALL (>=1 confirm),2023-11-06,1,E0,2324,Tottenham vs Chelsea,H,2.37,False,A,10.21944,False,-1.0
ALL (>=1 confirm),2023-11-06,2,T1,2324,Kayserispor vs Alanyaspor,H,1.96,True,H,10.21944,False,-1.0
ALL (>=1 confirm),2023-11-06,3,T1,2324,Gaziantep vs Rizespor,H,2.2,True,H,10.21944,False,-1.0
ALL (>=1 confirm),2023-11-10,1,T1,2324,Trabzonspor vs Konyaspor,H,1.62,True,H,9.443304,False,-1.0
ALL (>=1 confirm),2023-11-10,2,T1,2324,Ankaragucu vs Antalyaspor,H,2.47,False,A,9.443304,False,-1.0
ALL (>=1 confirm),2023-11-10,3,D1,2324,M'gladbach vs Wolfsburg,H,2.36,True,H,9.443304,False,-1.0
ALL (>=1 confirm),2023-11-11,1,T1,2324,Hatayspor vs Galatasaray,A,1.46,False,H,3.422678,False,-1.0
ALL (>=1 confirm),2023-11-11,2,E0,2324,Bournemouth vs Newcastle,A,1.97,False,H,3.422678,False,-1.0
ALL (>=1 confirm),2023-11-11,3,E0,2324,Arsenal vs Burnley,H,1.19,True,H,3.422678,False,-1.0
ALL (>=1 confirm),2023-11-12,1,E0,2324,Brighton vs Sheffield United,H,1.27,False,D,4.120896,False,-1.0
ALL (>=1 confirm),2023-11-12,2,T1,2324,Rizespor vs Istanbulspor,H,1.69,True,H,4.120896,False,-1.0
ALL (>=1 confirm),2023-11-12,3,T1,2324,Ad. Demirspor vs Fenerbahce,A,1.92,False,D,4.120896,False,-1.0
ALL (>=1 confirm),2023-11-25,1,T1,2324,Galatasaray vs Alanyaspor,H,1.21,True,H,3.5396129999999997,False,-1.0
ALL (>=1 confirm),2023-11-25,2,D1,2324,Werder Bremen vs Leverkusen,A,1.47,True,A,3.5396129999999997,False,-1.0
ALL (>=1 confirm),2023-11-25,3,D1,2324,Union Berlin vs Augsburg,H,1.99,False,D,3.5396129999999997,False,-1.0
ALL (>=1 confirm),2023-11-26,1,T1,2324,Antalyaspor vs Rizespor,H,1.68,False,D,9.925776,False,-1.0
ALL (>=1 confirm),2023-11-26,2,T1,2324,Kayserispor vs Ad. Demirspor,H,2.29,False,D,9.925776,False,-1.0
ALL (>=1 confirm),2023-11-26,3,E0,2324,Tottenham vs Aston Villa,A,2.58,True,A,9.925776,False,-1.0
ALL (>=1 confirm),2023-11-27,1,T1,2324,Buyuksehyr vs Pendikspor,H,2.16,True,H,12.229704000000003,False,-1.0
ALL (>=1 confirm),2023-11-27,2,E0,2324,Fulham vs Wolves,H,2.43,True,H,12.229704000000003,False,-1.0
ALL (>=1 confirm),2023-11-27,3,T1,2324,Sivasspor vs Trabzonspor,A,2.33,False,D,12.229704000000003,False,-1.0
ALL (>=1 confirm),2023-12-01,1,T1,2324,Hatayspor vs Antalyaspor,A,2.25,False,D,10.3716,False,-1.0
ALL (>=1 confirm),2023-12-01,2,T1,2324,Karagumruk vs Istanbulspor,H,1.72,True,H,10.3716,False,-1.0
ALL (>=1 confirm),2023-12-01,3,D1,2324,Darmstadt vs FC Koln,A,2.68,True,A,10.3716,False,-1.0
ALL (>=1 confirm),2023-12-02,1,E0,2324,Brentford vs Luton,H,1.54,True,H,5.508272000000001,True,4.508272000000001
ALL (>=1 confirm),2023-12-02,2,D1,2324,Bochum vs Wolfsburg,H,2.63,True,H,5.508272000000001,True,4.508272000000001
ALL (>=1 confirm),2023-12-02,3,D1,2324,Stuttgart vs Werder Bremen,H,1.36,True,H,5.508272000000001,True,4.508272000000001
ALL (>=1 confirm),2023-12-03,1,D1,2324,Leverkusen vs Dortmund,H,1.65,False,D,3.267495,False,-1.0
ALL (>=1 confirm),2023-12-03,2,T1,2324,Trabzonspor vs Kayserispor,H,1.61,False,A,3.267495,False,-1.0
ALL (>=1 confirm),2023-12-03,3,E0,2324,Liverpool vs Fulham,H,1.23,True,H,3.267495,False,-1.0
ALL (>=1 confirm),2023-12-09,1,E0,2324,Crystal Palace vs Liverpool,A,1.5,True,A,3.6036,False,-1.0
ALL (>=1 confirm),2023-12-09,2,D1,2324,Ein Frankfurt vs Bayern Munich,A,1.32,False,H,3.6036,False,-1.0
ALL (>=1 confirm),2023-12-09,3,D1,2324,Heidenheim vs Darmstadt,H,1.82,True,H,3.6036,False,-1.0
ALL (>=1 confirm),2023-12-10,1,E0,2324,Luton vs Man City,A,1.18,True,A,3.808921999999999,True,2.808921999999999
ALL (>=1 confirm),2023-12-10,2,T1,2324,Buyuksehyr vs Hatayspor,H,1.91,True,H,3.808921999999999,True,2.808921999999999
ALL (>=1 confirm),2023-12-10,3,T1,2324,Kayserispor vs Pendikspor,H,1.69,True,H,3.808921999999999,True,2.808921999999999
ALL (>=1 confirm),2023-12-16,1,D1,2324,Augsburg vs Dortmund,A,2.19,False,D,5.621511,False,-1.0
ALL (>=1 confirm),2023-12-16,2,D1,2324,RB Leipzig vs Hoffenheim,H,1.33,True,H,5.621511,False,-1.0
ALL (>=1 confirm),2023-12-16,3,D1,2324,Darmstadt vs Wolfsburg,A,1.93,True,A,5.621511,False,-1.0
ALL (>=1 confirm),2023-12-17,1,E0,2324,Arsenal vs Brighton,H,1.47,True,H,4.614036,False,-1.0
ALL (>=1 confirm),2023-12-17,2,E0,2324,Liverpool vs Man United,H,1.33,False,D,4.614036,False,-1.0
ALL (>=1 confirm),2023-12-17,3,E0,2324,Brentford vs Aston Villa,A,2.36,True,A,4.614036,False,-1.0
ALL (>=1 confirm),2023-12-19,1,D1,2324,Werder Bremen vs RB Leipzig,A,1.56,False,D,5.333328000000001,False,-1.0
ALL (>=1 confirm),2023-12-19,2,T1,2324,Buyuksehyr vs Sivasspor,H,2.22,True,H,5.333328000000001,False,-1.0
ALL (>=1 confirm),2023-12-19,3,T1,2324,Istanbulspor vs Trabzonspor,A,1.54,True,A,5.333328000000001,False,-1.0
ALL (>=1 confirm),2023-12-20,1,D1,2324,Wolfsburg vs Bayern Munich,A,1.47,True,A,3.752468999999999,False,-1.0
ALL (>=1 confirm),2023-12-20,2,T1,2324,Antalyaspor vs Kasimpasa,H,2.01,False,D,3.752468999999999,False,-1.0
ALL (>=1 confirm),2023-12-20,3,T1,2324,Galatasaray vs Karagumruk,H,1.27,True,H,3.752468999999999,False,-1.0
ALL (>=1 confirm),2023-12-21,1,T1,2324,Rizespor vs Pendikspor,H,1.94,True,H,9.820473999999999,False,-1.0
ALL (>=1 confirm),2023-12-21,2,T1,2324,Ankaragucu vs Hatayspor,H,2.27,False,D,9.820473999999999,False,-1.0
ALL (>=1 confirm),2023-12-21,3,T1,2324,Samsunspor vs Konyaspor,H,2.23,False,D,9.820473999999999,False,-1.0
ALL (>=1 confirm),2023-12-23,1,E0,2324,Luton vs Newcastle,A,1.67,False,H,8.83764,False,-1.0
ALL (>=1 confirm),2023-12-23,2,E0,2324,Nott'm Forest vs Bournemouth,A,2.52,True,A,8.83764,False,-1.0
ALL (>=1 confirm),2023-12-23,3,E0,2324,West Ham vs Man United,H,2.1,True,H,8.83764,False,-1.0
ALL (>=1 confirm),2023-12-25,1,T1,2324,Kasimpasa vs Rizespor,H,2.45,False,D,17.722320000000003,False,-1.0
ALL (>=1 confirm),2023-12-25,2,T1,2324,Hatayspor vs Besiktas,A,2.64,True,A,17.722320000000003,False,-1.0
ALL (>=1 confirm),2023-12-25,3,T1,2324,Alanyaspor vs Samsunspor,H,2.74,True,H,17.722320000000003,False,-1.0
ALL (>=1 confirm),2023-12-26,1,E0,2324,Burnley vs Liverpool,A,1.38,True,A,6.5180159999999985,False,-1.0
ALL (>=1 confirm),2023-12-26,2,E0,2324,Bournemouth vs Fulham,H,1.92,True,H,6.5180159999999985,False,-1.0
ALL (>=1 confirm),2023-12-26,3,E0,2324,Sheffield United vs Luton,H,2.46,False,A,6.5180159999999985,False,-1.0
ALL (>=1 confirm),2023-12-30,1,E0,2324,Luton vs Chelsea,A,1.58,True,A,2.383746,True,1.383746
ALL (>=1 confirm),2023-12-30,2,E0,2324,Man City vs Sheffield United,H,1.07,True,H,2.383746,True,1.383746
ALL (>=1 confirm),2023-12-30,3,E0,2324,Aston Villa vs Burnley,H,1.41,True,H,2.383746,True,1.383746
ALL (>=1 confirm),2024-01-06,1,T1,2324,Rizespor vs Hatayspor,H,1.88,True,H,9.194328,False,-1.0
ALL (>=1 confirm),2024-01-06,2,T1,2324,Buyuksehyr vs Ad. Demirspor,H,1.98,False,D,9.194328,False,-1.0
ALL (>=1 confirm),2024-01-06,3,T1,2324,Samsunspor vs Karagumruk,H,2.47,True,H,9.194328,False,-1.0
ALL (>=1 confirm),2024-01-13,1,E0,2324,Newcastle vs Man City,A,1.67,True,A,4.7721919999999995,True,3.7721919999999995
ALL (>=1 confirm),2024-01-13,2,D1,2324,Augsburg vs Leverkusen,A,1.52,True,A,4.7721919999999995,True,3.7721919999999995
ALL (>=1 confirm),2024-01-13,3,T1,2324,Besiktas vs Karagumruk,H,1.88,True,H,4.7721919999999995,True,3.7721919999999995
ALL (>=1 confirm),2024-01-14,1,T1,2324,Gaziantep vs Fenerbahce,A,1.34,True,A,5.706524000000001,False,-1.0
ALL (>=1 confirm),2024-01-14,2,D1,2324,Bochum vs Werder Bremen,H,2.14,False,D,5.706524000000001,False,-1.0
ALL (>=1 confirm),2024-01-14,3,E0,2324,Man United vs Tottenham,H,1.99,False,D,5.706524000000001,False,-1.0
ALL (>=1 confirm),2024-01-20,1,D1,2324,Bochum vs Stuttgart,A,1.79,False,H,7.6254,False,-1.0
ALL (>=1 confirm),2024-01-20,2,T1,2324,Kasimpasa vs Hatayspor,H,2.13,True,H,7.6254,False,-1.0
ALL (>=1 confirm),2024-01-20,3,D1,2324,Freiburg vs Hoffenheim,H,2.0,True,H,7.6254,False,-1.0
ALL (>=1 confirm),2024-01-21,1,E0,2324,Bournemouth vs Liverpool,A,1.71,True,A,8.263917,False,-1.0
ALL (>=1 confirm),2024-01-21,2,E0,2324,Sheffield United vs West Ham,A,2.67,False,D,8.263917,False,-1.0
ALL (>=1 confirm),2024-01-21,3,D1,2324,M'gladbach vs Augsburg,H,1.81,False,A,8.263917,False,-1.0
ALL (>=1 confirm),2024-01-27,1,D1,2324,Leverkusen vs M'gladbach,H,1.22,False,D,3.011448,False,-1.0
ALL (>=1 confirm),2024-01-27,2,T1,2324,Alanyaspor vs Pendikspor,H,1.87,False,D,3.011448,False,-1.0
ALL (>=1 confirm),2024-01-27,3,D1,2324,Augsburg vs Bayern Munich,A,1.32,True,A,3.011448,False,-1.0
ALL (>=1 confirm),2024-01-28,1,D1,2324,Dortmund vs Bochum,H,1.38,True,H,5.538767999999999,False,-1.0
ALL (>=1 confirm),2024-01-28,2,D1,2324,Union Berlin vs Darmstadt,H,1.73,True,H,5.538767999999999,False,-1.0
